N MENARD AVEW GRAND AV (2135 N)W BELDEN,AV (2300 N),1,0.00,"$49,164"
W CONCORD PLN LAMON AV (4924 W)N LARAMIE,AV (5200 W),3,0.00,"$108,323"
N LOREL AVEW GRAND AV (2035 N)W PALMER S,T (2200 N),1,0.00,"$53,810"
Program Total,,6,0.00,"$252,252"
"",,,,
2011 Ward: 37,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
W HIRSCH STN KEELER AV (4200 W)N KILDARE A,V (4300 W),0,1.00,"$3,700"
N KEDVALE AVEW THOMAS ST (1100 N)W DIVISI,ON ST (1200 N),0,1.00,"$3,700"
N KILDARE AVEW CORTEZ ST (1032 N)W THOMA,S ST (1100 N),0,1.00,"$1,850"
W LE MOYNE STN TRIPP AV (4232 W)N KILDARE A,V (4300 W),0,1.00,"$1,850"
W RACE AVEN LOCKWOOD AV (5300 W)N LONG A,V (5400 W),0,1.00,"$3,700"
Program Total,,0,5.00,"$14,800"
"",,,CDOT Total:,"$838,38"
Other,,,,
"",,,,
2011 Ward: 37,,,,
Program: Miscellaneous-Other,Desc of Work,Block,s Unit Count,Est. Cost
121N LA SALLE ST,OBM close-out,0,0.00,$314
Program Total,,0,0.00,$314
"",,,Other Total:,$31
2011 Menu Ward:  37,,,,
"","Menu Budget: $1,320,00",0
"",Ward Committed Total:,
"","$1,319,99",9
"",Ward Balance:,
"",$,1
"",,,,
BOE,,,,
"",,,,
2011 Ward: 38,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
N LAVERGNE AVEW NEWPORT AVE,NORTHEAST CORNER,0,1.00,$500
Program Total,,0,1.00,$500
"",,,BOE Total:,$50
CDOT,,,,
"",,,,
2011 Ward: 38,,,,
Program: Alley Apron Menu,Desc of Work,Block,s Unit Count,Est. Cost
N OCONTO AVEW BYRON ST (3900 N),,0,1.00,"$10,659"
N OCTAVIA AVEW BYRON ST (3900 N),,0,1.00,"$9,359"
Program Total,,0,2.00,"$20,018"
"",,,,
2011 Ward: 38,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
W PENSACOLA AVEW CULLOM AVEN LARAMIE,AVEN LOCKWOOD,1,0.00,"$40,201"
AVE,,,,
W CUYLER AVEW BELLE PLAINE AVEN LARAMIE,AVEN LOCKWOOD,1,0.00,"$40,249"
AVE,,,,
2011 Ward: 38,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
W ADDISON STW PATTERSON AVEN LAVERGNE,AVEN LAMON AVE,1,0.00,"$26,930"
W ADDISON STW PATTERSON AVEN LECLAIRE A,VEN LAVERGNE,1,0.00,"$28,194"
AVE,,,,
W EDDY STW CORNELIA AVEN CENTRAL AVE,N MAJOR AVE,0,0.00,"$19,577"
W BYRON STW IRVING PARK RDN TRIPP AVEN,KEELER AVE,1,0.00,"$31,597"
Program Total,,4,0.00,"$186,747"
"",,,,
2011 Ward: 38,,,,
Program: Alley Resurface Menu(1),Desc of Work,Block,s Unit Count,Est. Cost
N OAK PARK AVEN NEWCASTLE AVEW GRACE S,TW BYRON ST,1,0.00,"$26,737"
Program Total,,1,0.00,"$26,737"
"",,,,
2011 Ward: 38,,,,
Program: Alley Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
W SCHOOL STW MELROSE STN MAJOR AVEN M,ENARD AVE,0,0.00,"$1,100"
Program Total,,0,0.00,"$1,100"
"",,,,
2011 Ward: 38,,,,
Program: Concrete Alley Menu,Desc of Work,Block,s Unit Count,Est. Cost
W EASTWOOD AVEW SUNNYSIDE AVEN MCVICK,ER AVEN MEADE,0,0.00,"$180,000"
AVE,,,,
W MONTROSE AVEW CULLOM AVEN AUSTIN AV,EN MCVICKER AVE,0,0.00,"$265,000"
2011 Ward: 38,,,,
Program: Concrete Alley Menu,Desc of Work,Block,s Unit Count,Est. Cost
Program Total,,0,0.00,"$445,000"
"",,,,
2011 Ward: 38,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
W SCHOOL STN LAMON AV (4900 W)N LAVERGNE,AV (5000 W),0,0.00,"$54,847"
N MAJOR AVEW ADDISON ST (3600 N)W ADDISON,ST (3600 N),0,0.00,"$11,367"
Program Total,,0,0.00,"$66,214"
"",,,,
2011 Ward: 38,,,,
Program: Miscellaneous-CDOT,Desc of Work,Block,s Unit Count,Est. Cost
4544 N Menard,"2010, 2011, & 2012 funding  PM: GW",0,1.00,$39
Program Total,,0,1.00,$39
"",,,,
2011 Ward: 38,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
W WAVELAND AVEN AUSTIN AV (6000 W)N MEA,DE AV (6100 W),0,0.00,"$8,123"
Program Total,,0,0.00,"$8,123"
"",,,,
2011 Ward: 38,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
W BYRON STN LOWELL AV (4340 W)N KOSTNER A,V (4422 W),0,0.00,"$30,459"
N LOWELL AVEW BYRON ST (3900 N)W IRVING P,ARK RD (4000 N),1,0.00,"$51,948"
2011 Ward: 38,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
W PATTERSON AVEN LECLAIRE AV (5100 W)N LA,RAMIE AV (5200 W),1,0.00,"$65,258"
W NEWPORT AVEN MEADE AV (6100 W)N MELVIN,A AV (6200 W),1,0.00,"$41,990"
W HENDERSON STN MENARD AV (5800 W)N MAR,MORA AV (5900 W),1,0.00,"$68,120"
N NEWLAND AVEW GRACE ST (3800 N)W BYRON,ST (3900 N),1,0.00,"$62,746"
N MENARD AVEW WARWICK AV (3732 N)W WAR,WICK AV (3732 N),0,0.00,"$39,431"
Program Total,,5,0.00,"$359,951"
"",,,,
2011 Ward: 38,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
W SCHOOL STN MAJOR AV (5700 W)N MENARD A,V (5800 W),1,0.00,"$37,940"
W PATTERSON AVEN KILPATRICK AV (4700 W)N,CICERO AV (4800 W),1,0.00,"$34,849"
W CORNELIA AVEN MEADE AV (6100 W)N MELVI,NA AV (6200 W),1,0.00,"$41,369"
W SCHOOL STN LECLAIRE AV (5100 W)N LARAMI,E AV (5200 W),1,0.00,"$41,851"
W SCHOOL STN LAVERGNE AV (5000 W)N LECLA,IRE AV (5100 W),1,0.00,"$42,161"
Program Total,,5,0.00,"$198,170"
"",,,,
2011 Ward: 38,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
N KOLMAR AVEW IRVING PARK RD (4000 N)W BE,RTEAU AV (4200 N),0,2.00,"$3,700"
N NOTTINGHAM AVEW GRACE ST (3800 N)W BYR,ON ST (3900 N),0,1.00,"$3,700"
Program Total,,0,3.00,"$7,400"
"",,,CDOT Total:,"$1,319,50"
2011 Menu Ward:  38,,,,
"","Menu Budget: $1,320,00",0,,
"",Ward Committed Total:,,,
"","$1,320,00",0,,
"",Ward Balance:,,,
"",$,0,,
"",,,,
CDOT,,,,
"",,,,
2011 Ward: 39,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
N KOSTNER AVEN SAUGANASH LAW THORNDAL,E AVEN ROGERS,1,0.00,"$19,677"
AVE,,,,
N KEELER AVEN KEDVALE AVEW AINSLIE STW,LAWRENCE AVE,0,0.00,"$10,900"
N AVERS AVEN SPRINGFIELD AVEW SUNNYSIDE,AVEW WILSON AVE,1,0.00,"$39,987"
N KRUGER AVEN KRUGER AVEN ELSTON AVE,N EDENS PKWY,0,0.00,"$11,138"
N KOSTNER AVEN SAUGANASH LAW PETERSON,AVEW THORNDALE,1,0.00,"$22,802"
AVE,,,,
Program Total,,3,0.00,"$104,504"
"",,,,
2011 Ward: 39,,,,
Program: Alley Resurface Menu(1),Desc of Work,Block,s Unit Count,Est. Cost
W FOSTER AVEW CARMEN AVEN DRAKE AVE,N ST LOUIS AVE,1,0.00,"$43,504"
Program Total,,1,0.00,"$43,504"
"",,,,
2011 Ward: 39,,,,
Program: Concrete Alley Menu,Desc of Work,Block,s Unit Count,Est. Cost
N KILBOURN AVEN KENNETH AVEW CARMEN A,VEW ARGYLE ST,0,0.00,"$8,344"
2011 Ward: 39,,,,
Program: Concrete Alley Menu,Desc of Work,Block,s Unit Count,Est. Cost
Program Total,,0,0.00,"$8,344"
"",,,,
2011 Ward: 39,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
N KEATING AVEN CALDWELL AV (5911 N)W PETE,RSON AV (6000 N),0,0.00,"$22,950"
N KILPATRICK AVEN KNOX AV (5955 N)W PETER,SON AV (6000 N),0,0.00,$553
W PETERSON AVEN KEATING AV (4733 W)N CICE,RO AV (4800 W),0,0.00,"$25,493"
Program Total,,0,0.00,"$48,996"
"",,,,
2011 Ward: 39,,,,
Program: In-Road State Law Stop for Pedestrians S,Desc of Work,Block,s Unit Count,Est. Cost
N KIMBALL AVEW CATALPA AVE,,0,1.00,$950
W LAWRENCE AVEN KOSTNER AVE,,0,1.00,$950
N KEDZIE AVEW CATALPA AVE,,0,1.00,$550
Program Total,,0,3.00,"$2,450"
"",,,,
2011 Ward: 39,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
N ELSTON AVEN KRUGER AVE  (4970 N)N KIMBER,LY AVE  (5000 N),0,0.00,"$1,987"
Program Total,,0,0.00,"$1,987"
2011 Ward: 39,,,,
Program: Sidewalk Menu - Change Order,Desc of Work,Block,s Unit Count,Est. Cost
N KRUGER AVEELSTON,sidewalk change order,0,0.00,$593
W FOSTER AVEKOSTNER,sidewalk change order,0,0.00,"$1,669"
Program Total,,0,0.00,"$2,262"
"",,,,
2011 Ward: 39,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
N KIRBY AVEN KERCHEVAL AV (5723 N)N CALDW,ELL AV (5775 N),1,0.00,"$28,769"
N KOLMAR AVEW BRYN MAWR AV (5600 N)N RO,GERS AV (5689 N),1,0.00,"$35,252"
N CHRISTIANA AVEW BRYN MAWR AV (5600 N)W,ARDMORE AV (5800,2,0.00,"$102,460"
N),,,,
N HARDING AVEW GLENLAKE AV (6100 N)W GRA,NVILLE AV (6200 N),1,0.00,"$50,233"
N KEYSTONE AVEW IRVING PARK (4000 N)W BEL,LE PLAINE AV (4100 N),1,0.00,"$46,778"
N KEATING AVEN HIAWATHA AV (6136 N)N HIAW,ATHA AV (6136 N),0,0.00,"$7,245"
N ROGERS AVEN SPRINGFIELD AV (6150 N)N AVE,RS AV (6160 N),0,0.00,"$5,629"
N KENTON AVEN CALDWELL AV (5803 N)W THOR,NDALE AV (5900 N),1,0.00,"$29,426"
N KILPATRICK AVEN KEATING AV (5865 N)W PET,ERSON AV (6000 N),1,0.00,"$61,261"
N SAWYER AVEW BERWYN AV (5300 N)W BALMO,RAL AV (5400 N),0,0.00,"$16,345"
W BRYN MAWR AVEN KENTON AV (4579 W)Dead,End (4686 W),2,0.00,"$64,002"
W BELLE PLAINE AVEN KEDVALE AV (4120 W)N,KEELER AV (4200 W),1,0.00,"$21,525"
N HIAWATHA AVEN FOREST GLEN AV (6054 N)N,KIRKWOOD AV (6071 N),1,0.00,"$47,454"
N KOSTNER AVEW CARMEN AV (5100 N)W FOSTE,R AV (5200 N),1,0.00,"$36,009"
2011 Ward: 39,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
N KARLOV AVEW WILSON AV (4548 N)W EASTWO,OD AV (4640 N),1,0.00,"$35,068"
N KNOX AVEN KILPATRICK AV (5955 N)W PETER,SON AV (6000 N),1,0.00,"$41,305"
W BRYN MAWR AVEN KOSTNER AV (4400 W)N KE,NTON AV (4579 W),1,0.00,"$70,156"
N KEELER AVEW LAWRENCE AV (4800 N)W ARGY,LE ST (5000 N),2,0.00,"$84,358"
N KENTON AVEW BRYN MAWR AV (5600 N)Dead E,nd (5126 N),1,0.00,"$41,748"
N KENNETH AVEN ROGERS AV (5750 N)W THORN,DALE AV (5900 N),1,0.00,"$60,719"
Program Total,,18,0.00,"$885,741"
"",,,,
2011 Ward: 39,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
N LEMONT AVEN HIAWATHA AV (6120 N)N IONIA,AV (6211 N),1,0.00,"$41,287"
N FOREST GLEN AVEW PETERSON AV (6000 N)N I,ONIA AV (6108 N),1,0.00,"$46,439"
W CARMEN AVEN KILBOURN AV (4500 W)N KOLM,AR AV (4532 W),0,0.00,"$19,359"
N HARDING AVEW GRANVILLE AV (6200 N)W RO,SEMONT AV (6300 N),1,0.00,"$37,439"
N LOWELL AVEW GRANVILLE AV (6200 N)W ROS,EMONT AV (6300 N),1,0.00,"$35,238"
Program Total,,4,0.00,"$179,762"
"",,,CDOT Total:,"$1,277,55"
Other,,,,
"",,,,
2011 Ward: 39,,,,
Program: Miscellaneous-Other,Desc of Work,Block,s Unit Count,Est. Cost
2011 Ward: 39,,,,
Program: Miscellaneous-Other,Desc of Work,Block,s Unit Count,Est. Cost
121N LA SALLE ST,OBM Close-out,0,0.00,$175
Program Total,,0,0.00,$175
"",,,,
2011 Ward: 39,,,,
Program: POD Camera,Desc of Work,Block,s Unit Count,Est. Cost
3315 W. Carmen(Park District Stadium Pole),,0,0.00,"$20,000"
Program Total,,0,0.00,"$20,000"
"",,,Other Total:,"$20,17"
2011 Menu Ward:  39,,,,
"","Menu Budget: $1,320,00",0,,
"",Ward Committed Total:,,,
"","$1,297,72",5,,
"",Ward Balance:,,,
"","$22,27",5,,
"",,,,
BOE,,,,
"",,,,
2011 Ward: 40,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
6060N RIDGE AVE,,0,1.00,$350
Program Total,,0,1.00,$350
"",,,BOE Total:,$35
CDOT,,,,
"",,,,
2011 Ward: 40,,,,
Program: Alley Apron Menu,Desc of Work,Block,s Unit Count,Est. Cost
N GREENVIEW AVEW DEVON AV (6400 N),,0,1.00,"$22,661"
W HOLLYWOOD AVEN SACRAMENTO AV (3000 W),,0,1.00,"$8,177"
N VIRGINIA AVEW BRYN MAWR AV (5600 N),,0,1.00,"$7,914"
N ROCKWELL STW LAWRENCE AV (4800 N),,0,1.00,"$9,553"
Program Total,,0,4.00,"$48,305"
"",,,,
2011 Ward: 40,,,,
Program: Alley Resurface Menu(1),Desc of Work,Block,s Unit Count,Est. Cost
N VIRGINIA AVEDEAD ENDW THORNDALE AVE,W PETERSON AVE,1,0.00,"$21,466"
2011 Ward: 40,,,,
Program: Alley Resurface Menu(1),Desc of Work,Block,s Unit Count,Est. Cost
Program Total,,1,0.00,"$21,466"
"",,,,
2011 Ward: 40,,,,
Program: Alley Resurfacing Menu - Change Order,Desc of Work,Block,s Unit Count,Est. Cost
6458 N Greenview,PM: JC - 2010 & 2012 funds,0,0.00,$372
Program Total,,0,0.00,$372
"",,,,
2011 Ward: 40,,,,
Program: Concrete Alley Menu,Desc of Work,Block,s Unit Count,Est. Cost
N HERMITAGE AVEW DEVON AVEW HIGHLAND,AVEN PAULINA ST,0,0.00,"$124,000"
W ALBION AVEW ARTHUR AVEN CLARK STN,RAVENSWOOD,0,0.00,"$104,000"
N TALMAN AVEN ROCKWELL STW PETERSON AV,EW THORNDALE,0,0.00,"$91,000"
AVE,,,,
W HOOD AVEN SEELEY AVEN HOYNE AVEDEA,D END,0,0.00,"$27,000"
W NORTH SHORE AVEN GREENVIEW AVEN BOSW,ORTH AVEDEAD,0,0.00,"$43,000"
END,,,,
Program Total,,0,0.00,"$389,000"
"",,,,
2011 Ward: 40,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
N RAVENSWOOD AVEW OLIVE AV (5632 N)W ROS,EHILL DR (5750 N),0,0.00,"$12,456"
N VIRGINIA AVEW BRYN MAWR AV (5600 N)W HO,LLYWOOD AV (5654,0,0.00,"$1,156"
2011 Ward: 40,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
N),,,,
W EDGEWATER AVEN ASHLAND AV (1600 W)N A,SHLAND AV (1600 W),0,0.00,"$1,722"
W PETERSON AVEN DAMEN AV (2000 W)N DAME,N AV (2000 W),0,0.00,"$20,886"
W HOLLYWOOD AVEN CAMPBELL AV (2500 W)N,MAPLEWOOD AV (2532,0,0.00,"$4,648"
W),,,,
Program Total,,0,0.00,"$40,868"
"",,,,
2011 Ward: 40,,,,
Program: Miscellaneous-CDOT,Desc of Work,Block,s Unit Count,Est. Cost
N LEAVITT STW GRANVILLE AV (6200 N)Dead E,nd (6509 N),0,1.00,"$200,000"
6231 N Glenwood - Planting,Split with the 48th ward under 2009 funds.,0,1.00,"$1,015"
N LEAVITT STW GRANVILLE AV (6200 N)Dead E,nd (6509 N)PM: Paul Labuz,0,1.00,"$25,000"
Program Total,,0,3.00,"$226,015"
"",,,,
2011 Ward: 40,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
N CALIFORNIA AVEW BRYN MAWR AV (5600 N)W,BRYN MAWR AV,0,0.00,"$4,514"
"(5600 N)",,,,
N CALIFORNIA AVEW GUNNISON ST (4836 N)W A,INSLIE ST (4912 N),0,0.00,"$14,728"
N VIRGINIA AVEW CATALPA AV (5500 N)W GREG,ORY ST (5530 N),0,0.00,$561
Program Total,,0,0.00,"$19,803"
2011 Ward: 40,,,,
Program: Street Bump Outs Menu,Desc of Work,Block,s Unit Count,Est. Cost
N GLENWOOD AVEW THOME AV (6232 N)N GLEN,WOOD (W) AV(6818 N),0,1.00,"$22,790"
Program Total,,0,1.00,"$22,790"
"",,,,
2011 Ward: 40,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
N SAWYER AVEW BERWYN AV (5300 N)W BALMO,RAL AV (5400 N),0,0.00,"$16,345"
N HOYNE AVEW FOSTER AV (5200 N)W FARRAGU,T AV (5232 N),0,0.00,"$24,631"
N HERMITAGE AVEW THORNDALE AV (5840 N)W,PETERSON AV (6000 N),1,0.00,"$46,042"
N FRANCISCO AVEW AINSLIE ST (4912 N)W ARGY,LE ST (5000 N),1,0.00,"$49,210"
N FRANCISCO AVEW ARGYLE ST (5000 N)W CARM,EN AV (5100 N),1,0.00,"$54,871"
W CARMEN AVEN LINCOLN AV (2512 W)N ROCKW,ELL ST (2600 W),1,0.00,"$27,177"
N ARTESIAN AVEW CATALPA AV (5500 N)W BRYN,MAWR AV (5600 N),1,0.00,"$60,262"
W THORNDALE AVEN HERMITAGE AV (1724 W)N,RAVENSWOOD AV,1,0.00,"$45,788"
"(1800 W)",,,,
W ROSEHILL DRN HERMITAGE AV (1724 W)N ASH,LAND AV (1600 W),1,0.00,"$32,573"
N CAMPBELL AVEW PETERSON AV (6000 N)W GL,ENLAKE AV (6100 N),0,0.00,"$33,070"
Program Total,,7,0.00,"$389,970"
"",,,,
2011 Ward: 40,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
W BALMORAL AVEN RAVENSWOOD AV (1800 W),N WINCHESTER AV,1,0.00,"$61,249"
2011 Ward: 40,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
"(1920 W)",,,,
W ARDMORE AVEN TALMAN AV (2632 W)N CALIF,ORNIA AV (2800 W),2,0.00,"$78,751"
N HOYNE AVEW FARRAGUT AV (5232 N)W BERW,YN AV (5300 N),0,0.00,"$20,675"
Program Total,,4,0.00,"$160,676"
"",,,,
2011 Ward: 40,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
N FRANCISCO AVEW BRYN MAWR AV (5600 N)W,HOLLYWOOD AV (5700,0,1.00,$385
N),,,,
Program Total,,0,1.00,$385
"",,,CDOT Total:,"$1,319,65"
2011 Menu Ward:  40,,,,
"","Menu Budget: $1,320,00",0,,
"",Ward Committed Total:,,,
"","$1,320,00",0,,
"",Ward Balance:,,,
"",$,0,,
"",,,,
BOE,,,,
"",,,,
2011 Ward: 41,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
N NORTHWEST HWYN OTTAWA AV (6825 N)N,OLYMPIA AV (6665 N) BALANCE DUE FOR 2010 PROJECT.,0,1.00,"$52,718"
Program Total,,0,1.00,"$52,718"
"",,,BOE Total:,"$52,71"
CDOT,,,,
"",,,,
2011 Ward: 41,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
W JARLATH STW TOUHY AVEN OZARK AVEN,OVERHILL AVE,0,0.00,"$27,155"
N NORMANDY AVEDEAD ENDW RASCHER AVE,W HIGGINS AVE,0,0.00,"$1,288"
Program Total,,0,0.00,"$28,443"
"",,,,
2011 Ward: 41,,,,
Program: Alley Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
N NORTHWEST HWYN OLIPHANT AVEN OXFORD,AVEN ONARGA,0,0.00,"$1,650"
AVE,,,,
Program Total,,0,0.00,"$1,650"
"",,,,
2011 Ward: 41,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
W ARDMORE AVEN OTTAWA AV (7632 W)N CANF,IELD AV (7834 W),0,0.00,"$7,541"
W ARDMORE AVEN OKETO AV (7400 W)N OSCEO,LA AV (7439 W),0,0.00,"$3,075"
N AVONDALE AVEN OGALLAH AV (6524 N)N OGA,LLAH AV (6524 N),0,0.00,"$10,923"
N NORTHWEST HWYN OVERHILL AV (6832 N)N O,VERHILL AV (6832 N),0,0.00,"$42,166"
N NATCHEZ AVEW CARMEN AV (5100 N)W FOSTE,R AV (5200 N),0,0.00,"$3,380"
N OCTAVIA AVEW TOUHY AV (7200 N)Dead End (7,041 N),0,0.00,"$28,513"
N NEWLAND AVEW ARGYLE ST (5000 N)W ARGY,LE ST (5000 N),0,0.00,"$20,436"
N RUTHERFORD AVEW FOSTER AV (5200 N)W FO,STER AV (5200 N),0,0.00,"$2,929"
N NORMANDY AVEW CARMEN AV (5100 N)W FOS,TER AV (5200 N),0,0.00,"$3,380"
W ARDMORE AVEN ORIOLE AV (7600 W)N OTTAW,A AV (7632 W),0,0.00,"$16,926"
Program Total,,0,0.00,"$139,269"
"",,,,
2011 Ward: 41,,,,
Program: Miscellaneous-CDOT,Desc of Work,Block,s Unit Count,Est. Cost
Hiawatha Ave - multiple locations,PM: MS/MI,0,0.00,"$1,700"
Hiawatha and Leigh Viaduct,PM: IHC - 2012 request - 2011 funding,0,1.00,"$29,211"
Program Total,,0,1.00,"$30,911"
2011 Ward: 41,,,,
Program: New Alley Construction,Desc of Work,Block,s Unit Count,Est. Cost
Estes/Lunt/Oleander/Oriole,PM: IH,0,1.00,"$103,000"
Hobart/Hurlbut/New Hampshire/Newcastle,PM: IH,0,1.00,"$132,000"
Program Total,,0,2.00,"$235,000"
"",,,,
2011 Ward: 41,,,,
Program: Sidewalk Menu - Change Order,Desc of Work,Block,s Unit Count,Est. Cost
6069 N Naples,PM: JC - 2010 & 2011 & 2012 funding,0,0.00,$752
Program Total,,0,0.00,$752
"",,,,
2011 Ward: 41,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
W IMLAY STN NEWARK AV (6876 W)N NEW ENGL,AND AV (6830 W),1,0.00,"$75,665"
W ALBION AVEN MILWAUKEE AV (6496 W)N NAT,OMA AV (6600 W),0,0.00,"$15,340"
N LIGHTFOOT AVEN LEOTI AV (6762 N)N HIAWAT,HA AV (6828 N),1,0.00,"$61,504"
N OLEANDER AVEW IBSEN ST (6900 N)W LUNT A,V (7000 N),1,0.00,"$47,356"
N SAYRE AVEW ARGYLE ST (5000 N)W CARMEN A,V (5100 N),1,0.00,"$60,720"
W IMLAY STN OAK PARK AV (6720 W)N NORMAN,DY AV (6640 W),0,0.00,"$27,671"
N SAYRE AVEW STRONG ST (4900 N)W ARGYLE S,T (5000 N),1,0.00,"$68,120"
N NORMANDY AVEW HAYES AV (6530 N)W ALBIO,N AV (6600 N),0,0.00,"$43,875"
W HURLBUT STN NEWARK AV (6722 W)N NEWCA,STLE AV (6800 W),1,0.00,"$66,680"
2011 Ward: 41,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
N ODELL AVEW ARDMORE AV (5727 N)W TALCOT,T AV (5844 N),1,0.00,"$54,868"
W IMLAY STN NEWCASTLE AV (6800 W)N OAK PA,RK AV (6720 W),1,0.00,"$21,369"
W HURLBUT STN NEW HAMPSHIRE AV (6866 W)N,EAST CIRCLE AV (6934,1,0.00,"$59,197"
W),,,,
N NAVAJO AVEN LEOTI AV (6322 N)N LEOTI AV (6,322 N),0,0.00,$971
N OLEANDER AVEW PRATT AV (6800 N)W IBSEN,ST (6900 N),1,0.00,"$62,494"
W HURLBUT STN NEWCASTLE AV (6800 W)N NEW,HAMPSHIRE AV (6866,1,0.00,"$46,544"
W),,,,
N NORMANDY AVEW IMLAY ST (6455 N)W HAYE,S AV (6530 N),0,0.00,"$40,718"
N SAYRE AVEW CARMEN AV (5100 N)W FOSTER A,V (5200 N),1,0.00,"$51,715"
Program Total,,12,0.00,"$804,806"
"",,,,
2011 Ward: 41,,,,
Program: Street Resurface Menu - Change Order,Desc of Work,Block,s Unit Count,Est. Cost
N OLCOTT AVEW LUNT AV (7000 N)W ESTES A,V (7100 N)PM: IHC,0,0.00,"$22,750"
Program Total,,0,0.00,"$22,750"
"",,,,
2011 Ward: 41,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
N ORIOLE AVEW PRATT AV (6800 N)W IBSEN ST (,6900 N),0,1.00,"$3,700"
Program Total,,0,1.00,"$3,700"
"",,,CDOT Total:,"$1,267,28"
2011 Menu Ward:  41,,,,
"","Menu Budget: $1,320,00",0
"",Ward Committed Total:,
"","$1,319,99",9
"",Ward Balance:,
"",$,1
"",,,,
BOE,,,,
"",,,,
2011 Ward: 42,,,,
Program: Pole Painting,Desc of Work,Block,s Unit Count,Est. Cost
N KINGSBURY STW ILLINOIS ST (500 N)W KINZ,IE ST (400 N)East Side of Kinsbury,0,5.00,"$1,500"
Program Total,,0,5.00,"$1,500"
"",,,,
2011 Ward: 42,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
E LAKE SHORE DRN LAKE SHORE ENTR RP (160 E,)N LAKE SHORE (W) ENGINEERING COST ONLY-SWITCH MA,YORAL 0,1.00,"$4,000"
DR(325 E),LOCATION,,,
N FRANKLIN STW KINZIE ST (400 N)W CHICAG,O AV (800 N)Completed 12-4-13,0,0.00,"$230,000"
N DEARBORN STW OAK ST (1000 N)W MAPLE S,T (1100 N),0,0.50,"$24,000"
Program Total,,0,1.50,"$258,000"
"",,,,
2011 Ward: 42,,,,
Program: Traffic Signals,Desc of Work,Block,s Unit Count,Est. Cost
W ILLINOIS STN STREETER,,0,1.00,"$15,000"
Program Total,,0,1.00,"$15,000"
"",,,BOE Total:,"$274,50"
CDOT,,,,
"",,,,
2011 Ward: 42,,,,
Program: Alley Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
W OAK STW MAPLE STS STATE STS DEARBOR,N ST,0,0.00,$550
Program Total,,0,0.00,$550
"",,,,
2011 Ward: 42,,,,
Program: Bollard Menu,Desc of Work,Block,s Unit Count,Est. Cost
N KINGSBURY STW OHIO ST (600 N),,0,4.00,"$2,520"
Program Total,,0,4.00,"$2,520"
"",,,,
2011 Ward: 42,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
W OAK STN DEARBORN ST (36 W)N CLARK ST (10,0 W),0,0.00,$155
N LAKE SHORE DRE DELAWARE PL (915 N)E BELL,EVUE PL (1030 N),0,0.00,"$4,475"
Program Total,,0,0.00,"$4,630"
"",,,,
