ward,type,location,year,est_cost,id,query,geometry,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate
46,LED Traffic Signal Upgrades & Pedestrian Countdown Signal,W LAWRENCE AVE & N CLARENDON AVE,2019,71731,40188,census,"c(-87.650116799, 41.96915984)",46040,40,1080720.86698,4462.34281807,46
47,Miscellaneous CDOT Projects,W LAWRENCE AVE & N HERMITAGE AVE,2017,686,41096,census,"c(-87.672596009, 41.968842269)",47032,32,1418924.2447,5036.76337314,47
33,Bus Pad,W LAWRENCE AVE & N KEDZIE AVE,2018,16445.01,29234,google,"c(-87.7084749, 41.9684553)",33002,2,2633705.13087,7868.55648751,33
39,In-Road State Law Stop for Pedestrians S,W LAWRENCE AVE & N KOSTNER AVE,2011,950,34253,google,"c(-87.7378791, 41.9681348)",39007,7,1799229.16896,5363.11574478,39
45,In-Road State Law Stop,W LAWRENCE AVE & N LAVERGNE AVE,2012,950,39248,google,"c(-87.752639, 41.9679801)",45031,31,1806913.89124,5670.99735282,45
45,In-Road State Law Stop,W LAWRENCE AVE & N LAVERGNE AVE,2014,950,39343,google,"c(-87.752639, 41.9679801)",45031,31,1806913.89124,5670.99735282,45
35,In-Road State Law Stop,W LAWRENCE AVE & N LAWNDALE AVE,2014,600,30887,google,"c(-87.7206909, 41.9683312)",35029,29,1882813.98209,5992.59128366,35
35,In-Road State Law Stop,W LAWRENCE AVE & N LAWNDALE AVE,2015,600,30937,google,"c(-87.7206909, 41.9683312)",35029,29,1882813.98209,5992.59128366,35
35,In-Road State Law Stop For Pedestrians Signs Menu,W LAWRENCE AVE & N LAWNDALE AVE,2019,600,31127,google,"c(-87.7206909, 41.9683312)",35029,29,1882813.98209,5992.59128366,35
35,In-Road State Law Stop For Pedestrians Signs Menu,W LAWRENCE AVE & N LAWNDALE AVE,2019,350,31143,google,"c(-87.7206909, 41.9683312)",35029,29,1882813.98209,5992.59128366,35
35,In-Road State Law Stop For Pedestrians Signs Menu,W LAWRENCE AVE & N LAWNDALE AVE,2019,600,31154,google,"c(-87.7206909, 41.9683312)",35029,29,1882813.98209,5992.59128366,35
35,In-Road State Law Stop For Pedestrians Sign Menu,W LAWRENCE AVE & N LAWNDALE AVE,2021,600,31277,google,"c(-87.7206909, 41.9683312)",35029,29,1882813.98209,5992.59128366,35
47,Miscellaneous CDOT Projects,W LAWRENCE AVE & N LEAVITT ST,2017,686,41096,google,"c(-87.6840395, 41.9686839)",47038,38,1533607.00343,5306.53615067,47
45,Miscellaneous-CDOT,W LAWRENCE AVE & N LINDER AVE,2011,194,39207,google,"c(-87.765011, 41.9678122)",45019,19,2374102.01539,8429.49640699,45
45,In-Road State Law Stop,W LAWRENCE AVE & N LINDER AVE,2012,950,39253,google,"c(-87.765011, 41.9678122)",45019,19,2374102.01539,8429.49640699,45
46,In-Road State Law Stop For Pedestrians Signs Menu,W LAWRENCE AVE & N MALDEN ST,2016,350,40078,census,"c(-87.6629281799999, 41.9689789450001)",47015,15,2860998.20465,7218.20253733,47
45,In-Road State Law Stop,W LAWRENCE AVE & N MENARD AVE,2013,550,39281,google,"c(-87.7723902, 41.9677266)",45028,28,1864727.24841,5754.53142675,45
45,Curb & Gutter Menu,W LAWRENCE AVE & N MENARD AVE,2017,13198.81,39505,google,"c(-87.7723902, 41.9677266)",45028,28,1864727.24841,5754.53142675,45
35,In-Road State Law Stop For Pedestrians Signs Menu,W LAWRENCE AVE & N MONTICELLO AVE,2019,600,31134,census,"c(-87.7194759349999, 41.968335763)",35029,29,1882813.98209,5992.59128366,35
35,In-Road State Law Stop For Pedestrians Signs Menu,W LAWRENCE AVE & N MONTICELLO AVE,2019,350,31142,census,"c(-87.7194759349999, 41.968335763)",35029,29,1882813.98209,5992.59128366,35
35,In-Road State Law Stop For Pedestrians Signs Menu,W LAWRENCE AVE & N MONTICELLO AVE,2019,350,31153,census,"c(-87.7194759349999, 41.968335763)",35029,29,1882813.98209,5992.59128366,35
35,In-Road State Law Stop For Pedestrians Sign Menu,W LAWRENCE AVE & N MONTICELLO AVE,2021,600,31278,census,"c(-87.7194759349999, 41.968335763)",35029,29,1882813.98209,5992.59128366,35
47,Miscellaneous CDOT Projects,W LAWRENCE AVE & N PAULINA ST,2017,686,41096,google,"c(-87.6710183, 41.9688535)",47031,31,1676951.78609,5626.22461721,47
33,Alley Resurfacing Menu,W LAWRENCE AVE & N SACRAMENTO AVE,2017,9000,29180,census,"c(-87.7036014, 41.968496558)",33018,18,3305458.48599,8599.77627993,33
33,Alley Resurfacing Menu,W LAWRENCE AVE & N SACRAMENTO AVE,2018,2009.03,29217,census,"c(-87.7036014, 41.968496558)",33018,18,3305458.48599,8599.77627993,33
33,In-Road State Law Stop,W LAWRENCE AVE & N SPAULDING AVE,2014,2500,29022,google,"c(-87.7109157, 41.9684364)",33002,2,2633705.13087,7868.55648751,33
33,In-Road State Law Stop,W LAWRENCE AVE & N SPAULDING AVE,2015,600,29087,google,"c(-87.7109157, 41.9684364)",33002,2,2633705.13087,7868.55648751,33
35,In-Road State Law Stop,W LAWRENCE AVE & N SPRINGFIELD AVE,2014,600,30888,google,"c(-87.7255836, 41.9682828)",35030,30,2289074.3407,6978.18288547,35
35,In-Road State Law Stop,W LAWRENCE AVE & N SPRINGFIELD AVE,2015,1200,30939,google,"c(-87.7255836, 41.9682828)",35030,30,2289074.3407,6978.18288547,35
35,In-Road State Law Stop For Pedestrians Signs Menu,W LAWRENCE AVE & N SPRINGFIELD AVE,2019,350,31144,google,"c(-87.7255836, 41.9682828)",35030,30,2289074.3407,6978.18288547,35
35,In-Road State Law Stop For Pedestrians Signs Menu,W LAWRENCE AVE & N SPRINGFIELD AVE,2019,600,31155,google,"c(-87.7255836, 41.9682828)",35030,30,2289074.3407,6978.18288547,35
35,In-Road State Law Stop For Pedestrians Sign Menu,W LAWRENCE AVE & N SPRINGFIELD AVE,2021,600,31279,google,"c(-87.7255836, 41.9682828)",35030,30,2289074.3407,6978.18288547,35
33,In-Road State Law Stop,W LAWRENCE AVE & N ST LOUIS AVE,2014,950,29020,google,"c(-87.7158162, 41.9683843)",33007,7,2156917.45334,6656.01464688,33
40,In-Road State Law Stop For Pedestrians Signs Menu,W LAWRENCE AVE & N TALMAN AVE,2017,350,35271,census,"c(-87.69501894, 41.9685648970001)",40006,6,1238133.9082,5314.83264694,40
33,POD Camera,W LAWRENCE AVE & N TROY ST,2008,24000,28875,google,"c(-87.707244, 41.9684657)",33002,2,2633705.13087,7868.55648751,33
40,In-Road State Law Stop For Pedestrians Signs Menu,W LAWRENCE AVE & N WASHTENAW AVE,2017,600,35273,google,"c(-87.6962416, 41.9685565)",40006,6,1238133.9082,5314.83264694,40
47,In-Road State Law Stop,W LAWRENCE AVE & N WASHTENAW AVE,2012,950,40713,google,"c(-87.6962416, 41.9685565)",40006,6,1238133.9082,5314.83264694,40
47,In-Road State Law Stop,W LAWRENCE AVE & N WASHTENAW AVE,2012,800,40716,google,"c(-87.6962416, 41.9685565)",40006,6,1238133.9082,5314.83264694,40
40,1 - LPR/No Camera - SE Lawrence and Western,W LAWRENCE AVE & N WESTERN AVE,2022,27410,35440,google,"c(-87.6888226, 41.9686121)",47042,42,1562236.14865,11118.0475783,47
47,Miscellaneous CDOT Projects,W LAWRENCE AVE & N WINCHESTER AVE,2017,686,41096,google,"c(-87.6776956, 41.9687665)",47036,36,2607119.92191,7142.35759139,47
46,Miscellaneous-CDOT,W LAWRENCE AVE & N WINTHROP AVE,2011,2379,39924,census,"c(-87.657621928, 41.9690553230001)",46004,4,982810.612921,5430.56571388,46
47,Miscellaneous CDOT Projects,W LAWRENCE AVE & N WOLCOTT AVE,2017,686,41096,census,"c(-87.6762018479999, 41.96879805)",47026,26,1455583.52113,6024.98461085,47
46,Miscellaneous Other,W LAWRENCE DR & N LSD LAWRENCE AV XR,2014,16037,39995,google,"c(-87.6270385, 41.9125031)",43032,32,17440892.3372,29608.1157954,43
46,In-Road State Law Stop For Pedestrians Signs Menu,W LAWRENCE DR & N LSD LAWRENCE AV XR,2017,350,40110,google,"c(-87.6270385, 41.9125031)",43032,32,17440892.3372,29608.1157954,43
46,Dog Wash Montrose Dog Beach,W LAWRENCE DR & N SIMONDS DR,2016,14000,40088,google,"c(-87.645236, 41.968827)",46029,29,14906959.8752,31465.4812298,46
1,In-Road State Law Stop for Pedestrians S,W LE MOYNE ST & N DAMEN AVE,2011,410,394,census,"c(-87.677403794, 41.9082585470001)",01011,11,1932721.26917,7024.30861418,1
2,Curb & Gutter Menu,W LE MOYNE ST & N GREENVIEW AVE,2017,21872.28,2282,census,"c(-87.665199416, 41.9088454500001)",02006,6,2268822.46403,7182.23056102,2
2,High Definition Camera Menu,W LE MOYNE ST & N LEAVITT ST,2016,27011,2241,google,"c(-87.6822996, 41.9085664)",01014,14,2649329.42767,7968.45240576,1
46,Miscellaneous Other,W LELAND AVE & N CLARK ST,2014,68000,39996,census,"c(-87.667116902, 41.9670815580001)",46016,16,1318754.87236,5631.89488514,46
45,Sidewalk Menu,W LELAND AVE & N LARAMIE AVE,2018,17416.79,39593,census,"c(-87.7576407459999, 41.966036387)",45016,16,2440073.53721,8059.54078336,45
47,Street Bump Outs Menu,W LELAND AVE & N LINCOLN AVE,2016,38405.85,41022,census,"c(-87.6874575319999, 41.9668082060001)",47042,42,1562236.14865,11118.0475783,47
47,Arterial Street Bump Outs Menu,W LELAND AVE & N LINCOLN AVE,2017,176883.85,41046,census,"c(-87.6874575319999, 41.9668082060001)",47042,42,1562236.14865,11118.0475783,47
47,Arterial Street Bump Outs Menu,W LELAND AVE & N LINCOLN AVE,2018,38905.14,41128,census,"c(-87.6874575319999, 41.9668082060001)",47042,42,1562236.14865,11118.0475783,47
47,Arterial Street Bump Outs Menu,W LELAND AVE & N LINCOLN AVE,2018,30626.72,41129,census,"c(-87.6874575319999, 41.9668082060001)",47042,42,1562236.14865,11118.0475783,47
24,POD Camera - 3 locations,W LEXINGTON ST & S CENTRAL PARK AVE,2018,27011,21135,census,"c(-87.715588704, 41.871753949)",24018,18,1621826.93715,5135.15949943,24
49,Alley Apron Menu,W LUNT AVE & N RAVENSWOOD AV (1800 W),2011,20190,42477,google,"c(-87.675354, 41.996467)",40035,35,3213971.16711,8244.17021655,40
42,Floodlight Menu,W MADISON ST & N GARLAND CT,2013,600,36717,census,"c(-87.625334193, 41.88209712)",42042,42,2232676.80431,9550.61952482,42
29,Traffic Signal LED Upgrade Menu,W MADISON ST & N LOTUS AVE,2017,28000,25314,census,"c(-87.761821428, 41.88028817)",29008,8,1545386.48207,6248.41719686,29
2,Street Lighting,W MADISON ST & N TALMAN AV,2009,5000,1629,census,"c(-87.6921608009999, 41.881108227)",27050,50,2402321.5161,7589.29345566,27
2,Traffic Equipment,W MADISON ST & S CALIFORNIA AVE,2014,2800,2186,google,"c(-87.6962626, 41.8810889)",27030,30,1426889.33371,5726.80953332,27
28,Pedestrian Countdown Signal,W MADISON ST & S CICERO AVE,2017,22076.68,24616,census,"c(-87.745275572, 41.8805012240001)",28021,21,3552849.84265,7979.33238986,28
2,Traffic Equipment,W MADISON ST & S LEAVITT ST,2014,3000,2191,census,"c(-87.681528199, 41.8812006850001)",27032,32,1574055.24092,5673.67435597,27
2,Traffic Equipment,W MADISON ST & S OAKLEY BLVD,2014,2200,2182,census,"c(-87.68395621, 41.8811604860001)",27032,32,1574055.24092,5673.67435597,27
28,Pedestrian Countdown,W MADISON ST & S PULASKI RD,2014,3035,24482,census,"c(-87.725666562, 41.8807303580001)",28013,13,2220852.44805,5994.87358573,28
42,1 PTZ Camera - Madison and Wells,W MADISON ST & S WELLS ST,2022,24776,37055,census,"c(-87.633820175, 41.8819483840001)",42009,9,7494777.11509,12087.6827184,42
13,In-Road State Law Stop,W MARQUETTE RD & S KILPATRICK AVE,2012,410,10792,census,"c(-87.73963567, 41.7711683280001)",13037,37,3072570.96355,7948.61938489,13
13,Speed Indicator Signs,W MARQUETTE RD & S KOMENSKY AVE,2018,5000,11227,census,"c(-87.723789274, 41.771357263)",13046,46,3519052.72854,9977.9939296,13
28,Bollard Menu,W MAYPOLE AVE & N HAMLIN BLVD,2022,6035.7,24787,census,"c(-87.720886916, 41.8840909840001)",28022,22,6994377.7328,10597.7637729,28
28,Alley Apron Menu,W MAYPOLE AVE & N LEAMINGTON AV (5132 W),2011,56326,24288,google,"c(-87.7539745, 41.8843315)",28043,43,3113137.47354,8057.32187502,28
1,Sidewalk Menu,W MCLEAN AVE & N CAMPBELL AVE,2021,5425.27,973,census,"c(-87.689194124, 41.9185775970001)",01009,9,1165588.11131,4691.03073607,1
1,In-Road State Law Stop For Pedestrians Signs Menu,W MEDILL AVE & N MILWAUKEE AVE,2016,350,661,census,"c(-87.698865973, 41.92383561)",01019,19,1993873.33197,7903.31740522,1
1,In-Road State Law Stop For Pedestrians Signs Menu,W MEDILL AVE & N MILWAUKEE AVE,2016,350,672,census,"c(-87.698865973, 41.92383561)",01019,19,1993873.33197,7903.31740522,1
44,In-Road State Law Stop,W MELROSE ST & N SOUTHPORT AVE,2014,950,38491,census,"c(-87.663840694, 41.9406708980001)",44009,9,1511470.38813,5649.08910102,44
43,Street Bump Outs Menu,W MENOMONEE ST & N LARRABEE ST,2019,46854.1,37996,google,"c(-87.6435502, 41.9146167)",43003,3,2059215.44075,6078.7276545,43
2,Alley Apron Menu,W MONROE ST & S ASHLAND AV (1600 W),2011,21547,1904,google,"c(-87.6663992, 41.8593401)",25024,24,1653547.28032,6329.2063845,25
42,Pedestrian Countdown Signal Menu,W MONROE ST & S DESPLAINES ST,2016,19060.99,36865,census,"c(-87.6440789279999, 41.8805333830001)",42003,3,1235551.64737,5422.94974175,42
42,Pedestrian Refuge Island,W MONROE ST & S WELLS ST,2015,24722,36814,census,"c(-87.6337960559999, 41.88066202)",42009,9,7494777.11509,12087.6827184,42
2,Pole Painting,W MONROE ST & S WOOD ST,2010,2100,1775,census,"c(-87.671711634, 41.8800871760001)",27027,27,8207002.98656,13950.4941538,27
43,In-Road State Law Stop,W MONTANA ST & N LINCOLN AVE,2012,950,37559,census,"c(-87.650530847, 41.9267138490001)",43016,16,1746209.07946,5286.74545374,43
43,In-Road State Law Stop,W MONTANA ST & N LINCOLN AVE,2014,950,37688,census,"c(-87.650530847, 41.9267138490001)",43016,16,1746209.07946,5286.74545374,43
43,In-Road State Law Stop,W MONTANA ST & N LINCOLN AVE,2015,350,37752,census,"c(-87.650530847, 41.9267138490001)",43016,16,1746209.07946,5286.74545374,43
43,In-Road State Law Stop For Pedestrians Signs Menu,W MONTANA ST & N SHEFFIELD AVE,2020,350,38019,census,"c(-87.65364224, 41.92634402)",43016,16,1746209.07946,5286.74545374,43
33,In-Road State Law Stop,W MONTROSE AVE & N ALBANY AVE,2015,1200,29088,census,"c(-87.705796258, 41.9612044830001)",33008,8,2151778.57894,6482.77676807,33
46,Speed Indicator Signs,W MONTROSE AVE & N BEACON ST,2022,5500,40289,census,"c(-87.663732157, 41.9616667700001)",46012,12,1068501.67589,4791.68151689,46
47,In-Road State Law Stop,W MONTROSE AVE & N BELL AVE,2014,950,40820,census,"c(-87.68504158, 41.9613652780001)",47014,14,2393594.60595,6798.28841665,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N BELL AVE,2016,600,40988,census,"c(-87.68504158, 41.9613652780001)",47014,14,2393594.60595,6798.28841665,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N BELL AVE,2016,350,40999,census,"c(-87.68504158, 41.9613652780001)",47014,14,2393594.60595,6798.28841665,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N BELL AVE,2017,600,41067,census,"c(-87.68504158, 41.9613652780001)",47014,14,2393594.60595,6798.28841665,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N BELL AVE,2020,600,41232,census,"c(-87.68504158, 41.9613652780001)",47014,14,2393594.60595,6798.28841665,47
35,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N BERNARD ST,2019,600,31139,census,"c(-87.714362638, 41.961116045)",35020,20,1601737.22427,5318.43167376,35
35,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N BERNARD ST,2019,600,31152,census,"c(-87.714362638, 41.961116045)",35020,20,1601737.22427,5318.43167376,35
35,In-Road State Law Stop For Pedestrians Sign Menu,W MONTROSE AVE & N BERNARD ST,2021,1800,31280,census,"c(-87.714362638, 41.961116045)",35020,20,1601737.22427,5318.43167376,35
33,Sidewalk Menu,W MONTROSE AVE & N CALIFORNIA AVE,2014,2290,29028,census,"c(-87.698480063, 41.9612527210001)",33024,24,2814974.72322,9101.60965872,33
47,In-Road State Law Stop,W MONTROSE AVE & N CAMPBELL AVE,2015,300,40899,census,"c(-87.6918030309999, 41.9612929200001)",47021,21,1397098.0357,5320.43167143,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N CAMPBELL AVE,2016,350,40977,census,"c(-87.6918030309999, 41.9612929200001)",47021,21,1397098.0357,5320.43167143,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N CAMPBELL AVE,2016,350,41000,census,"c(-87.6918030309999, 41.9612929200001)",47021,21,1397098.0357,5320.43167143,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N CAMPBELL AVE,2017,600,41091,census,"c(-87.6918030309999, 41.9612929200001)",47021,21,1397098.0357,5320.43167143,47
47,In-Road State Law Stop For Pedestrians Sign Menu,W MONTROSE AVE & N CAMPBELL AVE,2021,600,41285,census,"c(-87.6918030309999, 41.9612929200001)",47021,21,1397098.0357,5320.43167143,47
47,In-Road State Law Stop,W MONTROSE AVE & N CLAREMONT AVE,2014,950,40823,google,"c(-87.6874624, 41.961326)",47014,14,2393594.60595,6798.28841665,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N CLAREMONT AVE,2016,600,40989,google,"c(-87.6874624, 41.961326)",47014,14,2393594.60595,6798.28841665,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N CLAREMONT AVE,2017,350,41081,google,"c(-87.6874624, 41.961326)",47014,14,2393594.60595,6798.28841665,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N CLAREMONT AVE,2018,350,41148,google,"c(-87.6874624, 41.961326)",47014,14,2393594.60595,6798.28841665,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N CLAREMONT AVE,2020,600,41233,google,"c(-87.6874624, 41.961326)",47014,14,2393594.60595,6798.28841665,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N CLAREMONT AVE,2020,350,41236,google,"c(-87.6874624, 41.961326)",47014,14,2393594.60595,6798.28841665,47
47,In-Road State Law Stop For Pedestrians Sign Menu,W MONTROSE AVE & N CLAREMONT AVE,2021,600,41286,google,"c(-87.6874624, 41.961326)",47014,14,2393594.60595,6798.28841665,47
47,In-Road State Law Stop For Pedestrians Sign Menu,W MONTROSE AVE & N CLAREMONT AVE,2022,600,41374,google,"c(-87.6874624, 41.961326)",47014,14,2393594.60595,6798.28841665,47
47,Pavement Markings Menu,W MONTROSE AVE & N DAMEN AVE,2022,1600,41385,census,"c(-87.6789554709999, 41.9614617560001)",47010,10,1468973.1538,6050.26220249,47
33,In-Road State Law Stop,W MONTROSE AVE & N FRANCISCO AVE,2015,600,29084,census,"c(-87.700908075, 41.9612366420001)",33008,8,2151778.57894,6482.77676807,33
47,In-Road State Law Stop,W MONTROSE AVE & N HAMILTON AVE,2014,950,40819,census,"c(-87.682211579, 41.961413517)",47028,28,1484451.94774,6202.05321659,47
47,In-Road State Law Stop,W MONTROSE AVE & N HAMILTON AVE,2015,600,40904,census,"c(-87.682211579, 41.961413517)",47028,28,1484451.94774,6202.05321659,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N HAMILTON AVE,2016,350,40978,census,"c(-87.682211579, 41.961413517)",47028,28,1484451.94774,6202.05321659,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N HAMILTON AVE,2016,350,41001,census,"c(-87.682211579, 41.961413517)",47028,28,1484451.94774,6202.05321659,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N HAMILTON AVE,2017,600,41063,census,"c(-87.682211579, 41.961413517)",47028,28,1484451.94774,6202.05321659,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N HAMILTON AVE,2017,600,41069,census,"c(-87.682211579, 41.961413517)",47028,28,1484451.94774,6202.05321659,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N HAMILTON AVE,2017,600,41082,census,"c(-87.682211579, 41.961413517)",47028,28,1484451.94774,6202.05321659,47
47,In-Road State Law Stop,W MONTROSE AVE & N HERMITAGE AVE,2014,550,40822,google,"c(-87.6724122, 41.9615418)",47039,39,2304567.24934,7938.81935926,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N HERMITAGE AVE,2016,350,40981,google,"c(-87.6724122, 41.9615418)",47039,39,2304567.24934,7938.81935926,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N HERMITAGE AVE,2017,350,41068,google,"c(-87.6724122, 41.9615418)",47039,39,2304567.24934,7938.81935926,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N HERMITAGE AVE,2019,350,41190,google,"c(-87.6724122, 41.9615418)",47039,39,2304567.24934,7938.81935926,47
47,In-Road State Law Stop For Pedestrians Sign Menu,W MONTROSE AVE & N HERMITAGE AVE,2022,350,41375,google,"c(-87.6724122, 41.9615418)",47039,39,2304567.24934,7938.81935926,47
47,In-Road State Law Stop,W MONTROSE AVE & N HOYNE AVE,2015,350,40906,google,"c(-87.6813965, 41.9614181)",47028,28,1484451.94774,6202.05321659,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N HOYNE AVE,2017,350,41083,google,"c(-87.6813965, 41.9614181)",47028,28,1484451.94774,6202.05321659,47
35,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N LAWNDALE AVE,2019,600,31129,google,"c(-87.7204828, 41.9610502)",35022,22,1820271.85472,6980.52907978,35
35,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N LAWNDALE AVE,2019,600,31150,google,"c(-87.7204828, 41.9610502)",35022,22,1820271.85472,6980.52907978,35
35,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N LAWNDALE AVE,2020,600,31209,google,"c(-87.7204828, 41.9610502)",35022,22,1820271.85472,6980.52907978,35
35,In-Road State Law Stop For Pedestrians Sign Menu,W MONTROSE AVE & N LAWNDALE AVE,2021,1800,31281,google,"c(-87.7204828, 41.9610502)",35022,22,1820271.85472,6980.52907978,35
47,In-Road State Law Stop,W MONTROSE AVE & N MAPLEWOOD AVE,2015,600,40897,google,"c(-87.6923528, 41.9612959)",47021,21,1397098.0357,5320.43167143,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N MAPLEWOOD AVE,2016,350,40990,google,"c(-87.6923528, 41.9612959)",47021,21,1397098.0357,5320.43167143,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N MAPLEWOOD AVE,2017,600,41084,google,"c(-87.6923528, 41.9612959)",47021,21,1397098.0357,5320.43167143,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N MAPLEWOOD AVE,2018,350,41150,google,"c(-87.6923528, 41.9612959)",47021,21,1397098.0357,5320.43167143,47
47,In-Road State Law Stop For Pedestrians Sign Menu,W MONTROSE AVE & N MAPLEWOOD AVE,2022,600,41376,google,"c(-87.6923528, 41.9612959)",47021,21,1397098.0357,5320.43167143,47
33,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N RICHMOND ST,2016,600,29139,google,"c(-87.7021202, 41.9612345)",33008,8,2151778.57894,6482.77676807,33
35,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N RIDGEWAY AVE,2019,600,31133,census,"c(-87.721702953, 41.9610276080001)",35022,22,1820271.85472,6980.52907978,35
35,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N RIDGEWAY AVE,2019,350,31151,census,"c(-87.721702953, 41.9610276080001)",35022,22,1820271.85472,6980.52907978,35
35,In-Road State Law Stop For Pedestrians Sign Menu,W MONTROSE AVE & N RIDGEWAY AVE,2021,1800,31282,census,"c(-87.721702953, 41.9610276080001)",35022,22,1820271.85472,6980.52907978,35
47,In-Road State Law Stop,W MONTROSE AVE & N SEELEY AVE,2014,950,40828,census,"c(-87.6805955849999, 41.961437636)",47028,28,1484451.94774,6202.05321659,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N SEELEY AVE,2016,600,40979,census,"c(-87.6805955849999, 41.961437636)",47028,28,1484451.94774,6202.05321659,47
47,In-Road State Law Stop For Pedestrians Sign Menu,W MONTROSE AVE & N SEELEY AVE,2022,350,41377,census,"c(-87.6805955849999, 41.961437636)",47028,28,1484451.94774,6202.05321659,47
46,Traffic Equipment,W MONTROSE AVE & N SHERIDAN RD,2012,2200,39966,census,"c(-87.6547477089999, 41.961779327)",46026,26,866967.832265,4666.28696343,46
33,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N WHIPPLE ST,2016,600,29140,census,"c(-87.704582252, 41.961212523)",33008,8,2151778.57894,6482.77676807,33
47,In-Road State Law Stop,W MONTROSE AVE & N WINCHESTER AVE,2015,600,40896,census,"c(-87.677484192, 41.961473815)",47010,10,1468973.1538,6050.26220249,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N WINCHESTER AVE,2017,600,41064,census,"c(-87.677484192, 41.961473815)",47010,10,1468973.1538,6050.26220249,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N WINCHESTER AVE,2017,350,41085,census,"c(-87.677484192, 41.961473815)",47010,10,1468973.1538,6050.26220249,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N WINCHESTER AVE,2018,600,41151,census,"c(-87.677484192, 41.961473815)",47010,10,1468973.1538,6050.26220249,47
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N WINCHESTER AVE,2020,600,41237,census,"c(-87.677484192, 41.961473815)",47010,10,1468973.1538,6050.26220249,47
47,In-Road State Law Stop For Pedestrians Sign Menu,W MONTROSE AVE & N WINCHESTER AVE,2021,600,41287,census,"c(-87.677484192, 41.961473815)",47010,10,1468973.1538,6050.26220249,47
47,In-Road State Law Stop For Pedestrians Sign Menu,W MONTROSE AVE & N WINCHESTER AVE,2022,600,41378,census,"c(-87.677484192, 41.961473815)",47010,10,1468973.1538,6050.26220249,47
47,Pedestrian Countdown Signal Menu,W MONTROSE AVE & N WOLCOTT AVE,2018,26159,41153,census,"c(-87.6760008529999, 41.9614979350001)",47005,5,1503959.54551,6326.45834952,47
46,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE DR & N LSD MONTROSE AV XR,2017,350,40112,google,"c(-87.7388669, 41.9608272)",39017,17,3463506.71966,8536.85512241,39
49,Sidewalk Menu,W MORSE AVEDead End (1169 W) & N SHERIDAN RD (1230 W),2011,5039,42493,google,"c(-87.6582637, 41.9982133)",49007,7,2837971.05904,8078.93453544,49
32,Pavement Markings,W NELSON ST & N DAMEN AVE,2012,1200,28198,google,"c(-87.6782612, 41.9368295)",32041,41,1912633.73458,5957.79446732,32
