year,ward,dept,program,category,location,desc,blocks,unit_count,est_cost
2021,42,,Street Resurfacing Menu (2021),Streets/CDOT,ON N RUSH ST FROM E OHIO ST (600 N) TO E ONTARIO ST (630 N),,,,"$20,132.94"
2021,42,,Street Resurfacing Menu (2021),Streets/CDOT,ON N WESTSHORE DR FROM E BENTON PL (170 N) TO E SOUTH WATER S,,,,"T  (220 N) $29,697.48"
2021,42,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,42,,Street Speed Hump Replacement (2021),Streets/CDOT,ON N WESTSHORE DR FROM E BENTON PL (170 N) TO E SOUTH WATER S,,,,T  (220 N) $0.00
2021,43,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,43,,"1 POD Camera SW Corner 643 West Webster in OZ Park, South of Playground",Cameras,643 W WEBSTER AVE,,,,"$24,776.00"
2021,43,,1 POD Camera Wrightwood & Sheffield,Cameras,N SHEFFIELD AVE & W WRIGHTWOOD AVE,,,,"$24,776.00"
2021,43,,"2 POD Camera: LaSalle & Stockton, Fullerton & Stockton",Cameras,N STOCKTON DR & W LA SALLE DR; N STOCKTON DR & W FULLERTON P,,,,"KWY $49,552.00"
2021,43,,4 LPR w/o Existing Camera: Lake Shore Drive & Fullerton,Cameras,W FULLERTON PKWY & N LSD FULLERTON AV ER; W FULLERTON PKWY &FULLERTON AV XR,,,,"N LSD$109,640.00"
2021,43,,4 LPR w/o Existing Camera: Lake Shore Drive & LaSalle,Cameras,E LA SALLE DR & N LAKE SHORE DR,,,,"$109,640.00"
2021,43,,Alley Resurfacing Menu (2021),Streets/CDOT,932 W WILLOW ST,,,,"$14,388.08"
2021,43,,Curb & Gutter Menu (2021),Streets/CDOT,1209 W DRAPER ST,,,,"$22,360.47"
2021,43,,Curb & Gutter Menu (2021),Streets/CDOT,1858 N SEDGWICK ST,,,,"$26,817.53"
2021,43,,Curb & Gutter Menu (2021),Streets/CDOT,25 E BANKS ST,,,,"$2,082.82"
2021,43,,Curb & Gutter Menu (2021),Streets/CDOT,43 E NORTH AVE,,,,"$105,581.59"
2021,43,,Curb & Gutter Menu (2021),Streets/CDOT,814-858 W WEBSTER AVE,,,,"$47,563.15"
2021,43,,Curb & Gutter Menu (2021),Streets/CDOT,W DEMING PL & N LAKEVIEW AVE; 400 W DEMING PL,,,,"$27,455.76"
2021,43,,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2021)",Streets/CDOT,N CLARK ST & W ROSLYN PL,,,,$350.00
2021,43,,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2021)",Streets/CDOT,W DIVERSEY PKWY & N HAMPDEN CT,,,,$350.00
2021,43,,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2021)",Streets/CDOT,W DIVERSEY PKWY & N WILTON AVE,,,,$350.00
2021,43,,Miscellaneous CDOT Projects (2021),Streets/CDOT,1959 N BISSELL ST,,,,$660.00
2021,43,,Miscellaneous CDOT Projects (2021),Streets/CDOT,832 W ARMITAGE AVE,,,,$660.00
2021,43,,Service installation from the Fire House Engine 22 by AIS (2FM),Other,1950 N LARRABEE ST,,,,"$50,000.00"
2021,43,,Sidewalk Menu (2021),Streets/CDOT,1800 N LINCOLN PARK W,,,,"$27,069.32"
2021,43,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,43,,Sidewalk Menu (2021),Streets/CDOT,600 W DRUMMOND PL; ON W DRUMMOND PL FROM N ORCHARD ST (700 TER (640 W),,,,"W) TO N GENEVA$82,439.17"
2021,43,,Sidewalk Menu (2021),Streets/CDOT,ON N CLIFTON AVE FROM W WEBSTER AVE (2200 N) TO W BELDEN AVE,,,,"(2300 N) $117,456.91"
2021,43,,Sidewalk Menu (2021),Streets/CDOT,ON N SEMINARY AVE FROM 2015 N TO W ARMITAGE AVE (2000 N); 1056 W,,,,"ARMITAGE AVE $6,861.58"
2021,43,,Sidewalk Menu (2021),Streets/CDOT,ON W NORTH BLVD FROM N STATE PKWY (1 E) TO N DEARBORN PKWY (,,,,"35 W) $80,511.18"
2021,43,,Street Light Arterial Menu (2021),Lighting,1900 N BISSELL ST,,,,"$100,000.00"
2021,43,,Street Light Arterial Menu (2021),Lighting,2100 N LINCOLN AVE,,,,"$25,000.00"
2021,43,,Street Resurfacing Menu (2021),Streets/CDOT,10 E SCOTT ST; ON W SCOTT ST FROM N STATE PKWY (1 E) TO N ASTOR,,,,"ST  (50 E) $25,403.50"
2021,43,,Street Resurfacing Menu (2021),Streets/CDOT,1200 W BELDEN AVE; ON W BELDEN AVE FROM N RACINE AVE (1200 W) TAVE (1300 W),,,,"O N LAKEWOOD$69,025.24"
2021,43,,Street Resurfacing Menu (2021),Streets/CDOT,1-20 E BANKS ST; ON E BANKS ST FROM N ASTOR ST (40 E) TO N STATE,,,,"PKWY  (1 E) $27,213.83"
2021,43,,Street Resurfacing Menu (2021),Streets/CDOT,ON E NORTH AVE FROM 77 E TO N ASTOR ST (31 E),,,,"$47,441.64"
2021,43,,Street Resurfacing Menu (2021),Streets/CDOT,ON N ORCHARD ST FROM W WILLOW ST (1800 N) TO W ARMITAGE AVE (,,,,"2000 N) $148,954.90"
2021,43,,Street Resurfacing Menu (2021),Streets/CDOT,ON N SEDGWICK ST FROM W WILLOW ST (1750 N) TO W EUGENIE ST (17,,,,"00 N) $45,209.69"
2021,43,,Street Resurfacing Menu (2021),Streets/CDOT,ON N SEMINARY AVE FROM W DICKENS AVE (2100 N) TO W WEBSTER AV,,,,"E  (2200 N) $39,833.16"
2021,43,,Viaduct Improvement Menu (2021),Streets/CDOT,ON N LAKE SHORE DR FROM E BURTON PL (1500 N) TO E DIVISION ST (1,,,,"200 N) $40,576.47"
2021,44,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,44,,Alley Apron Menu (2021),Streets/CDOT,1155 W EDDY ST,,,,"$10,660.12"
2021,44,,Alley Apron Menu (2021),Streets/CDOT,3013 N HALSTED ST,,,,"$21,209.20"
2021,44,,Alley Apron Menu (2021),Streets/CDOT,3015 N CLIFTON AVE; 3014 N CLIFTON AVE,,,,"$19,206.15"
2021,44,,Alley Apron Menu (2021),Streets/CDOT,3115 N CLIFTON AVE; 3114 N CLIFTON AVE,,,,"$16,894.30"
2021,44,,Alley Apron Menu (2021),Streets/CDOT,3152 N CAMBRIDGE AVE; 3147 N CAMBRIDGE AVE,,,,"$11,989.04"
2021,44,,Alley Apron Menu (2021),Streets/CDOT,3513 N LAKEWOOD AVE; 3515 N LAKEWOOD AVE,,,,"$12,078.48"
2021,44,,Alley Apron Menu (2021),Streets/CDOT,3615 N WILTON AVE; 3614 N WILTON AVE,,,,"$21,901.04"
2021,44,,Alley Apron Menu (2021),Streets/CDOT,606 W ALDINE AVE,,,,"$10,573.98"
2021,44,,Alley Apron Menu (2021),Streets/CDOT,607 W BUCKINGHAM PL,,,,"$13,339.90"
2021,44,,Alley Resurfacing Menu (2021),Streets/CDOT,2824 N BROADWAY; N CLARK ST & W DIVERSEY PKWY & N BROADWAY & CLARK ST; 611 W SURF ST,,,,"W SURF ST; 2817 N$18,944.23"
2021,44,,Alley Resurfacing Menu (2021),Streets/CDOT,427 W BARRY AVE; W BARRY AVE & N SHERIDAN RD & W WELLINGTON AVAVE,,,,"E &  N PINE GROVE$38,354.31"
2021,44,,Alley Resurfacing Menu (2021),Streets/CDOT,N CLARK ST & W EDDY ST & W ADDISON ST & N RACINE AVE; 3538-3550 N,,,,"CLARK ST $9,217.57"
2021,44,,Alley Resurfacing Menu (2021),Streets/CDOT,N CLARK ST & W FLETCHER ST & W BELMONT AVE & N SHEFFIELD AVE; 3ST; 850-918 W FLETCHER ST,,,,"154-3184 N CLARK$21,212.23"
2021,44,,Alley Resurfacing Menu (2021),Streets/CDOT,N HALSTED ST & W GEORGE ST & W WOLFRAM ST & N MILDRED AVE,,,,"$7,199.57"
2021,44,,Alley Resurfacing Menu (2021),Streets/CDOT,N JANSSEN AVE & W CORNELIA AVE & W ROSCOE ST & N GREENVIEW AV,,,,"E $44,240.30"
2021,44,,Alley Resurfacing Menu (2021),Streets/CDOT,N RACINE AVE & W WAVELAND AVE & W GRACE ST & N CLARK ST; 3717 N,,,,"RACINE AVE $19,446.47"
2021,44,,Alley Resurfacing Menu (2021),Streets/CDOT,N SHEFFIELD AVE & W OAKDALE AVE & W GEORGE ST & N SEMINARY AV,,,,"E $27,977.69"
2021,44,,Alley Resurfacing Menu (2021),Streets/CDOT,N SHEFFIELD AVE & W WOLFRAM ST & W GEORGE ST & N SEMINARY AVESHEFFIELD AVE,,,,"; 2848 N$28,332.22"
2021,44,,Alley Resurfacing Menu (2021),Streets/CDOT,W DIVERSEY PKWY & N SHEFFIELD AVE & N MILDRED AVE & W WOLFRAMDIVERSEY PKWY,,,,"ST; 946 W$30,042.72"
2021,44,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,44,,Alley Resurfacing Menu (2021),Streets/CDOT,W DIVERSEY PKWY & N SHEFFIELD AVE & N SEMINARY AVE & W WOLFRADIVERSEY PKWY,,,,"M ST; 1002 W$6,735.92"
2021,44,,Alley Resurfacing Menu (2021),Streets/CDOT,W GEORGE ST & N RACINE AVE & N SEMINARY AVE & W OAKDALE AVE,,,,"$29,857.23"
2021,44,,Alley Resurfacing Menu (2021),Streets/CDOT,W ROSCOE ST & N ELAINE PL & N HALSTED ST & W CORNELIA AVE,,,,"$25,384.71"
2021,44,,Alley Speed Hump Replacement (2021),Streets/CDOT,N HALSTED ST & W GEORGE ST & W WOLFRAM ST & N MILDRED AVE,,,,$0.00
2021,44,,Alley Speed Hump Replacement (2021),Streets/CDOT,W GEORGE ST & N RACINE AVE & N SEMINARY AVE & W OAKDALE AVE,,,,$0.00
2021,44,,Concrete Alley Menu (2021),Streets/CDOT,540 W BRIAR PL; N BROADWAY & W BELMONT AVE & W BRIAR PL & N CAM,,,,"BRIDGE AVE $37,927.56"
2021,44,,Curb & Gutter Menu (2021),Streets/CDOT,1245-1253 W CORNELIA AVE,,,,"$47,480.46"
2021,44,,Curb & Gutter Menu (2021),Streets/CDOT,1445-1461 W BYRON ST,,,,"$35,021.05"
2021,44,,Curb & Gutter Menu (2021),Streets/CDOT,2925 N SHEFFIELD AVE,,,,"$37,815.52"
2021,44,,Curb & Gutter Menu (2021),Streets/CDOT,3745 N WAYNE AVE,,,,"$60,820.09"
2021,44,,Curb & Gutter Menu (2021),Streets/CDOT,3765 N KENMORE AVE; N KENMORE AVE & W GRACE ST,,,,"$13,457.90"
2021,44,,Curb & Gutter Menu (2021),Streets/CDOT,627 W BRIAR PL,,,,"$1,685.04"
2021,44,,Curb & Gutter Menu (2021),Streets/CDOT,ON N LAKEWOOD AVE FROM W WAVELAND AVE (3700 N) TO W GRACE STLAKEWOOD AVE,,,,"(3800 N); 3719 N$23,672.92"
2021,44,,Miscellaneous CDOT Projects (2021),Streets/CDOT,952 W OAKDALE AVE; 2937-2951 N SHEFFIELD AVE,,,,"$4,425.00"
2021,44,,OEMC Camera Project on Lake Shore Drive,Cameras,N LAKE SHORE DR & W BELMONT AVE,,,,"$136,305.97"
2021,44,,Sidewalk Menu (2021),Streets/CDOT,2958 N SHEFFIELD AVE; 2935-2951 N SHEFFIELD AVE,,,,"$35,634.91"
2021,44,,Sidewalk Menu (2021),Streets/CDOT,3549 N RETA AVE,,,,"$11,279.38"
2021,44,,Sidewalk Menu (2021),Streets/CDOT,3614 N FREMONT ST,,,,"$31,942.22"
2021,44,,Sidewalk Menu (2021),Streets/CDOT,946-958 W OAKDALE AVE,,,,"$33,145.63"
2021,44,,Sidewalk Menu (2021),Streets/CDOT,N CLARK ST & W CORNELIA AVE; 3478 N CLARK ST,,,,"$49,425.24"
2021,44,,Sidewalk Menu (2021),Streets/CDOT,ON N SHEFFIELD AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST (3,,,,"399 N) $61,233.86"
2021,44,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,44,,Street Light Residential Staggered Piggy Back Menu (2021,Lighting,) ON N LAKE SHORE DR FROM W DIVERSEY DR (2810 N) TO W BRIAR PL (3,,,,"140 N) $14,490.00"
2021,44,,Street Resurfacing Menu (2021),Streets/CDOT,ON N RETA AVE FROM W ADDISON ST (3600 N) TO W CORNELIA AVE (350,,,,"0 N) $50,532.96"
2021,44,,Street Resurfacing Menu (2021),Streets/CDOT,ON N SEMINARY AVE FROM W DIVERSEY PKWY (2800 N) TO W WELLINGT,,,,"ON AVE  (3000 N) $133,420.87"
2021,44,,Street Resurfacing Menu (2021),Streets/CDOT,ON N SHERIDAN RD FROM W WELLINGTON AVE (3000 N) TO W OAKDALE,,,,"AVE  (2950 N) $12,278.90"
2021,44,,Street Resurfacing Menu (2021),Streets/CDOT,ON N WILTON AVE FROM W BELMONT AVE (3200 N) TO W SCHOOL ST (3,,,,"300 N) $11,010.89"
2021,44,,Street Resurfacing Menu (2021),Streets/CDOT,ON W MELROSE ST FROM N LAKE SHORE DR (400 W) TO N BROADWAY (,,,,"600 W) $102,806.55"
2021,44,,Street Resurfacing Menu (2021),Streets/CDOT,ON W WELLINGTON AVE FROM N HALSTED ST (800 W) TO N SHEFFIELD A,,,,"VE  (999 W) $99,989.69"
2021,44,,Street Speed Hump Menu (2021),Streets/CDOT,ON W EDDY ST FROM N RACINE AVE (1200 W) TO N SOUTHPORT AVE (14,,,,"00 W) $9,400.00"
2021,45,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,45,,Alley Resurfacing Menu (2021),Streets/CDOT,N LECLAIRE AVE & W WARWICK AVE & W WAVELAND AVE & N LARAMIE A,,,,"VE $36,788.50"
2021,45,,Miscellaneous CDOT Projects (2021),Streets/CDOT,5409 N NORTHWEST HWY,,,,"$2,500.00"
2021,45,,OEMC Camera Project,Cameras,N MILWAUKEE AVE & W LAWRENCE AVE,,,,"$127,967.62"
2021,45,,Street Bump Outs Menu (2021),Streets/CDOT,W AINSLIE ST & N CICERO AVE,,,,"$1,997.22"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON N LARAMIE AVE FROM W LELAND AVE (4700 N) TO W GIDDINGS ST (4,,,,"728 N) $34,690.96"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON N LARAMIE AVE FROM W WINNEMAC AVE (5032 N) TO W FOSTER AVE,,,,"(5200 N) $90,116.86"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON N LECLAIRE AVE FROM W ARGYLE ST (5000 N) TO W WINNEMAC AVE,,,,"(5030 N) $27,831.23"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON N LECLAIRE AVE FROM W GRACE ST (3800 N) TO W IRVING PARK RD,,,,"(4000 N) $93,999.05"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON N LIND AVE FROM N LUDLAM AVE (5300 N) TO N LYNCH AVE (5350 N),,,,"$26,246.97"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON N LINDER AVE FROM W BALMORAL AVE (5400 N) TO N LYNCH AVE (5,,,,"320 N) $42,890.80"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON N LONG AVE FROM N LIEB AVE (5240 N) TO W FOSTER AVE (5200 N),,,,"$44,949.60"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON N MANGO AVE FROM N AVONDALE AVE (5130 N) TO W HIGGINS AVE,,,,"(4972 N) $68,265.73"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON N MCVICKER AVE FROM W HIGGINS AVE (5099 N) TO W FOSTER AVE,,,,"(5200 N) $61,303.17"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON N MEADE AVE FROM W STRONG ST (4900 N) TO W HIGGINS AVE (509,,,,"9 N) $125,410.92"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON N MELVINA AVE FROM W GUNNISON ST (4832 N) TO W ARGYLE ST (5,,,,"000 N) $98,890.11"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON N MENARD AVE FROM N MANILA AVE (5400 N) TO N MAGNET AVE (55,,,,"00 N) $50,640.83"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON N MERRIMAC AVE FROM N NORTHWEST HWY (5650 N) TO W PETERS,,,,"ON AVE  (6000 N) $21,987.94"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON N MOBILE AVE FROM W SEMINOLE ST (5700 N) TO W ROSEDALE AVE,,,,"(5900 N) $90,676.47"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON N MONITOR AVE FROM N AVONDALE AVE (5230 N) TO W FOSTER AVE,,,,"(5200 N) $16,219.53"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON N MOODY AVE FROM N AVONDALE AVE (5500 N) TO W BALMORAL AV,,,,"E  (5400 N) $52,591.74"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON N PARKSIDE AVE FROM W SEMINOLE ST (5700 N) TO W BRYN MAWR,,,,"AVE  (5600 N) $54,634.61"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON W ARGYLE ST FROM N CICERO AVE (4800 W) TO N LECLAIRE AVE (51,,,,"00 W) $154,479.10"
2021,45,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON W GUNNISON ST FROM N CENTRAL AVE (5600 W) TO N MAJOR AVE (,,,,"5700 W) $60,300.37"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON W GUNNISON ST FROM N CICERO AVE (4800 W) TO N LAMON AVE (49,,,,"00 W) $54,596.40"
2021,45,,Street Resurfacing Menu (2021),Streets/CDOT,ON W STRONG ST FROM 4928 W TO N LAMON AVE (4900 W),,,,"$22,437.94"
2021,45,,Street Speed Hump Menu (2021),Streets/CDOT,ON N MENARD AVE FROM W HIGGINS AVE (4999 N) TO W CARMEN AVE (,,,,"5100 N) $4,700.00"
2021,45,,Street Speed Hump Removal Menu (2021),Streets/CDOT,ON W GUNNISON ST FROM N CICERO AVE (4800 W) TO N LAMON AVE (49,,,,00 W) $0.00
2021,45,,Street Speed Hump Replacement (2021),Streets/CDOT,ON N LONG AVE FROM N LIEB AVE (5240 N) TO W FOSTER AVE (5200 N),,,,$0.00
2021,45,,Street Speed Hump Replacement (2021),Streets/CDOT,ON N MENARD AVE FROM N MANILA AVE (5400 N) TO N MAGNET AVE (55,,,,00 N) $0.00
2021,45,,Street Speed Hump Replacement (2021),Streets/CDOT,ON N PARKSIDE AVE FROM W SEMINOLE ST (5700 N) TO W BRYN MAWR,,,,AVE  (5600 N) $0.00
2021,46,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,46,,"4 POD Cameras: Hazel & Wilson, Clarendon & Wilson,",Cameras,N BROADWAY & W LELAND AVE; W WILSON AVE & N CLARENDON AVE; W,,,,ADDISON ST &  N
2021,46,,"Broadway & Leland, Addison & Pine Grove",Other,PINE GROVE AVE,,,,"$74,328.00"
2021,46,,Alley Apron Menu (2021),Streets/CDOT,4611 N RACINE AVE,,,,"$14,384.20"
2021,46,,Alley Resurfacing Menu (2021),Streets/CDOT,N BROADWAY & W ADDISON ST & W WAVELAND AVE & N HALSTED ST,,,,"$13,246.94"
2021,46,,Alley Resurfacing Menu (2021),Streets/CDOT,N CLARK ST & W LAWRENCE AVE & W LELAND AVE & N DOVER ST,,,,"$27,182.43"
2021,46,,Alley Resurfacing Menu (2021),Streets/CDOT,W IRVING PARK RD & N FREMONT ST & N SHERIDAN RD & W DAKIN ST,,,,"$37,083.94"
2021,46,,Alley Resurfacing Menu (2021),Streets/CDOT,W LAWRENCE AVE & N BEACON ST & N DOVER ST & W LELAND AVE,,,,"$30,598.02"
2021,46,,Alley Speed Hump Menu (2021),Streets/CDOT,4220 N KENMORE AVE,,,,$700.00
2021,46,,Alley Speed Hump Menu (2021),Streets/CDOT,W MONTROSE AVE & N MALDEN ST & N BEACON ST & W SUNNYSIDE AVEST,,,,; 4417 N BEACON$700.00
2021,46,,Alley Speed Hump Replacement (2021),Streets/CDOT,N BROADWAY & W ADDISON ST & W WAVELAND AVE & N HALSTED ST,,,,$0.00
2021,46,,Alley Speed Hump Replacement (2021),Streets/CDOT,N CLARK ST & W LAWRENCE AVE & W LELAND AVE & N DOVER ST,,,,$0.00
2021,46,,Clarendon Park Tennis Court Resurfacing,Streets/CDOT,4400 N CLARENDON AVE,,,,"$50,000.00"
2021,46,,Concrete Alley Menu (2021),Streets/CDOT,N WILTON AVE & W GRACE ST & W SHERIDAN RD & N FREMONT ST,,,,"$245,613.50"
2021,46,,Concrete Alley Menu (2021),Streets/CDOT,W MONTROSE AVE & N MARINE DR & N CLARENDON AVE & W JUNIOR TEDR,,,,"R; 4300 N MARINE$3,373.56"
2021,46,,Curb & Gutter Menu (2021),Streets/CDOT,1200 W AINSLIE ST; N BROADWAY & W AINSLIE ST,,,,"$4,154.07"
2021,46,,Diagonal Parking Menu (2021),Streets/CDOT,817 W GRACE ST,,,,"$103,542.76"
2021,46,,Miscellaneous CDOT Projects (2021),Streets/CDOT,841-843 W GUNNISON ST,,,,$500.00
2021,46,,Miscellaneous CDOT Projects (2021),Streets/CDOT,N RACINE AVE & W SUNNYSIDE AVE; 4438 N RACINE AVE,,,,"$32,796.33"
2021,46,,Miscellaneous CDOT Projects (2021),Streets/CDOT,ON N BROADWAY FROM N KENMORE AVE (4500 N) TO W LAWRENCE AVE,,,,"(4799 N) $5,303.00"
2021,46,,Miscellaneous CDOT Projects (2021),Streets/CDOT,W ADDISON ST & N LAKE SHORE DR,,,,"$2,500.00"
2021,46,,Mural at the Uptown Neighborhood Health Center w/ DCASE,Arts,845 W WILSON AVE,,,,"$75,000.00"
2021,46,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,46,,Sidewalk Menu (2021),Streets/CDOT,3817 N FREMONT ST,,,,"$4,580.76"
2021,46,,Sidewalk Menu (2021),Streets/CDOT,4240 N KENMORE AVE,,,,"$3,369.61"
2021,46,,Sidewalk Menu (2021),Streets/CDOT,4453 N BEACON ST,,,,$646.64
2021,46,,Sidewalk Menu (2021),Streets/CDOT,4560 N BROADWAY; 4545 N BROADWAY,,,,"$13,771.54"
2021,46,,Sidewalk Menu (2021),Streets/CDOT,4600 N MAGNOLIA AVE,,,,"$19,587.76"
2021,46,,Sidewalk Menu (2021),Streets/CDOT,4628 N MALDEN ST,,,,"$4,580.76"
2021,46,,Sidewalk Menu (2021),Streets/CDOT,4649-4653 N MAGNOLIA AVE,,,,"$35,480.38"
2021,46,,Sidewalk Menu (2021),Streets/CDOT,4707 N KENMORE AVE,,,,"$3,454.10"
2021,46,,Sidewalk Menu (2021),Streets/CDOT,4818-4820 N WINTHROP AVE,,,,"$14,210.74"
2021,46,,Sidewalk Menu (2021),Streets/CDOT,4900 N BROADWAY,,,,"$9,817.36"
2021,46,,Sidewalk Menu (2021),Streets/CDOT,804-814 W LAKESIDE PL,,,,"$11,032.53"
2021,46,,Sidewalk Menu (2021),Streets/CDOT,832 W HUTCHINSON ST,,,,"$5,097.60"
2021,46,,Sidewalk Menu (2021),Streets/CDOT,929 W AINSLIE ST,,,,"$4,126.46"
2021,46,,Sidewalk Menu (2021),Streets/CDOT,N BROADWAY & W WAVELAND AVE,,,,"$5,639.22"
2021,46,,Street Bump Outs Menu (2021),Streets/CDOT,4507 N MARINE DR,,,,"$60,400.00"
2021,46,,Street Bump Outs Menu (2021),Streets/CDOT,N BEACON ST & W LELAND AVE,,,,"$29,221.91"
2021,46,,Street Bump Outs Menu (2021),Streets/CDOT,W DAKIN ST & N SHERIDAN RD,,,,"$38,442.47"
2021,46,,Street Light Pole Painting Menu (2021),Lighting,ON N SHERIDAN RD FROM W IRVING PARK RD (4000 N) TO W LAWRENCE,,,,"AVE  (4800 N) $33,600.00"
2021,46,,Street Light Pole Painting Menu (2021),Lighting,ON W LAWRENCE AVE FROM N LSD LAWRENCE AV XR (730 W) TO N CLA,,,,"RK ST  (1500 W) $24,357.09"
2021,46,,Street Light Residential Staggered Piggy Back Menu (2021,Lighting,) ON N SHEFFIELD AVE FROM W GRACE ST (3800 N) TO N SHERIDAN RD (3,,,,"900 N) $165,000.00"
2021,46,,Street Light Upgrade Menu (2021),Lighting,4441 N BEACON ST,,,,$500.00
2021,46,,Street Resurfacing Menu (2021),Streets/CDOT,ON N FREMONT ST FROM W GRACE ST (3800 N) TO W SHERIDAN RD (39,,,,"00 N) $47,677.22"
2021,46,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,46,,Street Resurfacing Menu (2021),Streets/CDOT,ON N MALDEN ST FROM W LELAND AVE (4700 N) TO W LAWRENCE AVE (,,,,"4800 N) $53,824.54"
2021,46,,Street Speed Hump Replacement (2021),Streets/CDOT,ON N KENMORE AVE FROM W IRVING PARK RD (4000 N) TO W BUENA AV,,,,E  (4200 N) $0.00
2021,46,,Viaduct Improvement Menu (2021),Streets/CDOT,W ADDISON ST & N LAKE SHORE DR,,,,"$29,605.04"
2021,46,,Viaduct Improvement Menu (2021),Streets/CDOT,W WAVELAND AVE & N LAKE SHORE DR,,,,"$41,310.84"
2021,47,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,47,,Alley Apron Menu (2021),Streets/CDOT,1913 W AINSLIE ST,,,,"$21,299.71"
2021,47,,Alley Apron Menu (2021),Streets/CDOT,2045 W BELLE PLAINE AVE,,,,"$16,288.96"
2021,47,,Alley Apron Menu (2021),Streets/CDOT,5021 N GLENWOOD AVE,,,,"$12,102.79"
2021,47,,Alley Resurfacing Menu (2021),Streets/CDOT,2143-2159 W CULLOM AVE; W CULLOM AVE & N LEAVITT ST & N LINCOLN AAVE,,,,"VE &  W BERTEAU$12,585.53"
2021,47,,Alley Resurfacing Menu (2021),Streets/CDOT,N ASHLAND AVE & W CORNELIA AVE & W ROSCOE ST & N MARSHFIELD A,,,,"VE $31,936.52"
2021,47,,Alley Resurfacing Menu (2021),Streets/CDOT,W CUYLER AVE & N DAMEN AVE & N WOLCOTT AVE & W IRVING PARK RD,,,,"$43,524.42"
2021,47,,Alley Speed Hump Menu (2021),Streets/CDOT,1454 W WARNER AVE,,,,$700.00
2021,47,,Alley Speed Hump Menu (2021),Streets/CDOT,2445 W CULLOM AVE,,,,$700.00
2021,47,,Arterial Street Bump Outs Menu (2021),Streets/CDOT,N ASHLAND AVE & W SUNNYSIDE AVE,,,,"$44,082.01"
2021,47,,Arterial Street Bump Outs Menu (2021),Streets/CDOT,N DAMEN AVE & W BELLE PLAINE AVE,,,,"$30,908.10"
2021,47,,Bike Lane/Marked Shared Lane Menu (2021),Streets/CDOT,ON W MONTROSE AVE FROM N ROCKWELL ST (2600 W) TO N CLARK ST,,,,"(1430 W) $150,000.00"
2021,47,,Bike Lane/Marked Shared Lane Menu (2021),Streets/CDOT,ON W SUNNYSIDE AVE FROM N LINCOLN AVE (2230 W) TO N WESTERN A,,,,"VE  (2400 W) $36,500.00"
2021,47,,Bus Pad (2021),Streets/CDOT,W IRVING PARK RD & N WESTERN AVE,,,,"$6,300.00"
2021,47,,Concrete Alley Menu (2021),Streets/CDOT,N DAMEN AVE & W EASTWOOD AVE & W LELAND AVE & N SEELEY AVE,,,,"$53,480.20"
2021,47,,Curb & Gutter Menu (2021),Streets/CDOT,1827-1833 W ROSCOE ST,,,,"$33,149.20"
2021,47,,Curb & Gutter Menu (2021),Streets/CDOT,3500 N RAVENSWOOD AVE W,,,,"$68,969.58"
2021,47,,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2021)",Streets/CDOT,W MONTROSE AVE & N CAMPBELL AVE,,,,$600.00
