ward,type,location,year,est_cost,intersection_1,intersection_2,lat_1,lon_1,query_1,lat_2,lon_2,query_2
13,Sidewalk Menu,W 63 RD ST & S MEADE AV (6100 W) & S MELVINA AV (6200 W),2011,1818,S MEADE AV  & W 63 RD ST,S MELVINA AV  & W 63 RD ST,41.7778105,-87.7739418,google,41.777761,-87.7763742,google
13,Street Speed Hump Menu,W 64 TH PL & S MEADE AV (6100 W) & S MELVINA AV (6200 W),2011,3700,S MEADE AV  & W 64 TH PL,S MELVINA AV  & W 64 TH PL,41.77509173800007,-87.77382883199994,census,41.77504350000004,-87.77627292299996,census
5,Sidewalk Menu,E 73 RD ST & S JEFFERY BV (2000 E) & S MERRILL AV (2132 E),2011,3381,S JEFFERY BV  & E 73 RD ST,S MERRILL AV  & E 73 RD ST,41.7625037,-87.5762214,google,41.7625447,-87.5725154,google
7,Sidewalk Menu,E 90 TH ST & S CLYDE AV (2100 E) & S MERRILL AV (2132 E),2011,22798,S CLYDE AV  & E 90 TH ST,S MERRILL AV  & E 90 TH ST,41.731620676000034,-87.57315203599995,census,41.7316336,-87.5719111,google
5,Street Resurface Menu,S MERRILL AVE & E 74 ST (7400 S) & E 75 ST (7500 S),2011,49160,S MERRILL AVE & E 74 ST,S MERRILL AVE & E 75 ST,41.7607406,-87.5724868,google,41.7589233,-87.5725119,google
8,Sidewalk Menu,S MERRILL AVE & E 83 ST (8300 S) & E 84 ST (8400 S),2011,2356,S MERRILL AVE & E 83 ST,S MERRILL AVE & E 84 ST,41.74438381900006,-87.57219932199996,census,41.7425552,-87.5721616,google
7,Street Lighting,S MERRION AVE & E 97 ST (9700 S) & E 99 ST (9900 S),2011,136500,S MERRION AVE & E 97 ST,S MERRION AVE & E 99 ST,41.7184338,-87.569307,google,41.71527983400006,-87.56944971899998,census
9,Street Lighting,E 102 ND ST & S STATE ST (0 E) & S MICHIGAN AV (123 E),2011,1000,S STATE ST  & E 102 ND ST,S MICHIGAN AV  & E 102 ND ST,41.7089901,-87.6235548,google,41.7090457,-87.6199175,google
9,Street Lighting,E 113 TH PL & S STATE ST (0 E) & S MICHIGAN AV (58 E),2011,1200,S STATE ST  & E 113 TH PL,S MICHIGAN AV  & E 113 TH PL,41.6880385,-87.6229624,google,41.688069,-87.6209842,google
42,Street Resurface Menu,E MADISON ST & S WABASH AV (44 E) & S MICHIGAN AV (120 E),2011,5158,S WABASH AV  & E MADISON ST,S MICHIGAN AV  & E MADISON ST,41.8821006,-87.6261912,google,41.8821124,-87.6244813,google
2,Sidewalk Menu,E ROOSEVELT RD & S WABASH AV (44 E) & S MICHIGAN AV (120 E),2011,37360,S WABASH AV  & E ROOSEVELT RD,S MICHIGAN AV  & E ROOSEVELT RD,41.867404,-87.6258145,google,41.8674093,-87.6240561,google
3,Street Lighting,S MICHIGAN AVE & E CULLERTON ST (2000 S) & E 21 ST (2100 S),2011,700,S MICHIGAN AVE & E CULLERTON ST,S MICHIGAN AVE & E 21 ST,41.85549350500003,-87.62387497399999,census,41.8542799,-87.6238574,google
20,Curb/Gutter Menu,S MICHIGAN AVE & E 57 ST (5700 S) & E 58 ST (5800 S),2011,2433,S MICHIGAN AVE & E 57 ST,S MICHIGAN AVE & E 58 ST,41.7910552,-87.6223808,google,41.7892293,-87.6223319,google
6,Sidewalk Menu,S MICHIGAN AVE & E 94 ST (9400 S) & E 95 ST (9500 S),2011,6080,S MICHIGAN AVE & E 94 ST,S MICHIGAN AVE & E 95 ST,41.7236043,-87.6206388,google,41.7217202,-87.6205909,google
2,Pole Painting,S MICHIGAN AVE & E JACKSON DR (300 S) & E HARRISON ST (600 S),2011,27000,S MICHIGAN AVE & E JACKSON DR,S MICHIGAN AVE & E HARRISON ST,41.8782958,-87.6242089,google,41.8744546,-87.6243166,google
19,Street Resurface Menu,S MILLARD AVE & W 108 ST (10810 S) & W 108 PL (10832 S),2011,19334,S MILLARD AVE & W 108 ST,S MILLARD AVE & W 108 PL,41.69649490100005,-87.71189040799999,census,41.6958086,-87.712009,google
23,Alley Speed Hump Menu,W 54 TH ST & W 55 TH ST & S MILLARD AVEDEAD END,2011,550,S MILLARD AVEDEAD END & W 54 TH ST,S MILLARD AVEDEAD END & W 55 TH ST,41.7951894,-87.7135952,google,41.7931231,-87.7327622,google
25,Street Resurface Menu(1-5),S MILLER ST & W POLK ST (800 S) & W TAYLOR ST (1000 S),2011,59611,S MILLER ST & W POLK ST,S MILLER ST & W TAYLOR ST,41.87184640700008,-87.65228753799994,census,41.869490753000036,-87.65221115999998,census
20,Street Speed Hump Menu,E 65 TH ST & S UNIVERSITY AV (1100 E) & S MINERVA AV (1134 E),2011,1850,S UNIVERSITY AV  & E 65 TH ST,S MINERVA AV  & E 65 TH ST,41.776861,-87.5985662,google,41.77686852800008,-87.59735979699997,census
13,Alley Apron Menu,S MONITOR AVE & W 62 ST (6200 S) & S MONITOR AV (5832 W),2011,8517,S MONITOR AVE & W 62 ST,S MONITOR AV  & W 62 ST,41.7797659,-87.7679054,google,41.7797659,-87.7679054,google
13,Street Resurface Menu(1-5),S MONITOR AVE & W 62 ST (6200 S) & W 63 ST (6300 S),2011,40468,S MONITOR AVE & W 62 ST,S MONITOR AVE & W 63 ST,41.7797659,-87.7679054,google,41.7779381,-87.7678287,google
23,Sidewalk Menu,S MOODY AVE & W 53 ST (5300 S) & W 54 ST (5400 S),2011,3064,S MOODY AVE & W 53 ST,S MOODY AVE & W 54 ST,41.79616800800005,-87.77582671599998,census,41.7943407,-87.775772,google
34,Street Resurface Menu(1-5),W 106 TH ST & S HALSTED ST (800 W) & S MORGAN ST (1000 W),2011,82510,S HALSTED ST  & W 106 TH ST,S MORGAN ST  & W 106 TH ST,41.7014516,-87.6425789,google,41.7013951,-87.6474587,google
34,Curb/Gutter Menu,W 107 TH ST & S SANGAMON ST (932 W) & S MORGAN ST (1000 W),2011,10158,S SANGAMON ST  & W 107 TH ST,S MORGAN ST  & W 107 TH ST,41.699606294000034,-87.64625368699996,census,41.6995847,-87.647479,google
34,Curb/Gutter Menu,W 118 TH ST & S SANGAMON ST (932 W) & S MORGAN ST (1000 W),2011,32223,S SANGAMON ST  & W 118 TH ST,S MORGAN ST  & W 118 TH ST,41.6795754,-87.6456251,google,41.6795597,-87.6468364,google
34,Sidewalk Menu,W 129 TH PL & S HALSTED ST (800 W) & S MORGAN ST (1000 W),2011,60308,S HALSTED ST  & W 129 TH PL,S MORGAN ST  & W 129 TH PL,41.6584894,-87.6412744,google,41.6584141,-87.6461217,google
11,Sidewalk Menu,W 34 TH ST & S LITUANICA AV (900 W) & S MORGAN ST (1000 W),2011,300,S LITUANICA AV  & W 34 TH ST,S MORGAN ST  & W 34 TH ST,41.83277712200004,-87.64858120199995,census,41.8327502,-87.6510211,google
20,Street Speed Hump Menu,W 53 RD ST & S PEORIA ST (900 W) & S MORGAN ST (1000 W),2011,3700,S PEORIA ST  & W 53 RD ST,S MORGAN ST  & W 53 RD ST,41.797812142000055,-87.64769280699994,census,41.7978745,-87.6501056,google
17,Sidewalk Menu,W 75 TH ST & S PEORIA ST (900 W) & S MORGAN ST (1000 W),2011,32201,S PEORIA ST  & W 75 TH ST,S MORGAN ST  & W 75 TH ST,41.7583345,-87.646661,google,41.758304689000056,-87.64908770799997,census
17,Street Resurface Menu,W 77 TH ST & S PEORIA ST (900 W) & S MORGAN ST (1000 W),2011,59697,S PEORIA ST  & W 77 TH ST,S MORGAN ST  & W 77 TH ST,41.7542424,-87.6465679,google,41.7541959,-87.6489751,google
21,Sidewalk Menu,W 95 TH ST & S PEORIA ST (900 W) & S MORGAN ST (1000 W),2011,12390,S PEORIA ST  & W 95 TH ST,S MORGAN ST  & W 95 TH ST,41.7213562,-87.6456328,google,41.7214558,-87.648067,google
25,Street Resurface Menu(1-5),W TAYLOR ST & S HALSTED ST (800 W) & S MORGAN ST (948 W),2011,103921,S HALSTED ST  & W TAYLOR ST,S MORGAN ST  & W TAYLOR ST,41.8696713,-87.6470362,google,41.869555,-87.6511148,google
25,Street Resurface Menu(1-5),S MORGAN ST & W 16 ST (1600 S) & W 18 ST (1800 S),2011,49142,S MORGAN ST & W 16 ST,S MORGAN ST & W 18 ST,41.8598472,-87.6509309,google,41.8573452,-87.6515477,google
12,Street Resurface Menu,W 44 TH ST & S CALIFORNIA AV (2800 W) & S MOZART ST (2832 W),2011,26810,S CALIFORNIA AV  & W 44 TH ST,S MOZART ST  & W 44 TH ST,41.81373893500006,-87.69436771899996,census,41.813702,-87.6955936,google
18,Street Resurface Menu,W 81 ST ST & S CALIFORNIA AV (2800 W) & S MOZART ST (2832 W),2011,36835,S CALIFORNIA AV  & W 81 ST ST,S MOZART ST  & W 81 ST ST,41.74630934500004,-87.69252660999996,census,41.746284,-87.693742,google
18,Street Speed Hump Menu,W 81 ST ST & S CALIFORNIA AV (2800 W) & S MOZART ST (2832 W),2011,1850,S CALIFORNIA AV  & W 81 ST ST,S MOZART ST  & W 81 ST ST,41.74630934500004,-87.69252660999996,census,41.746284,-87.693742,google
16,Sidewalk Menu,S MOZART ST & W 56 ST (5600 S) & W 57 ST (5700 S),2011,21356,S MOZART ST & W 56 ST,S MOZART ST & W 57 ST,41.7918389,-87.6949607,google,41.7900139,-87.6949115,google
16,Street Resurface Menu,S MOZART ST & W 58 ST (5800 S) & W 59 ST (5900 S),2011,69720,S MOZART ST & W 58 ST,S MOZART ST & W 59 ST,41.7881931,-87.6948519,google,41.7863811,-87.6948136,google
15,Street Speed Hump Menu,S MOZART ST & W 65 ST (6500 S) & W 66 ST (6600 S),2011,3700,S MOZART ST & W 65 ST,S MOZART ST & W 66 ST,41.7754497,-87.6945095,google,41.7736276,-87.694465,google
18,Sidewalk Menu,S MOZART ST & W 72 ST (7200 S) & W 73 ST (7300 S),2011,32909,S MOZART ST & W 72 ST,S MOZART ST & W 73 ST,41.7626947,-87.6941941,google,41.7608743,-87.6941366,google
10,Street Resurface Menu,E 96 TH ST & S MANISTEE AV (2800 E) & S MUSKEGON AV (2837 E),2011,55118,S MANISTEE AV  & E 96 TH ST,S MUSKEGON AV  & E 96 TH ST,41.72087551800007,-87.55656999999997,census,41.72089561700005,-87.55519519899997,census
10,Sidewalk Menu,S MUSKEGON AVE & E 130 ST (13000 S) & E 129 ST (12900 S),2011,1950,S MUSKEGON AVE & E 130 ST,S MUSKEGON AVE & E 129 ST,41.6591835,-87.5544208,google,41.6610103,-87.5544026,google
23,Sidewalk Menu,S NASHVILLE AVE & W 58 ST (5800 S) & W 57 ST (5700 S),2011,1863,S NASHVILLE AVE & W 58 ST,S NASHVILLE AVE & W 57 ST,41.7867639,-87.7864963,google,41.7885916,-87.7865527,google
11,Street Resurface Menu(1-5),W 46 TH ST & S WALLACE ST (600 W) & S NORMAL AV (500 W),2011,50970,S WALLACE ST  & W 46 TH ST,S NORMAL AV  & W 46 TH ST,41.810768,-87.6407186,google,41.8108172,-87.6382858,google
34,Street Speed Hump Menu,S NORMAL AVE & W 104 ST (10400 S) & W 105 ST (10500 S),2011,3700,S NORMAL AVE & W 104 ST,S NORMAL AVE & W 105 ST,41.7051781,-87.6355188,google,41.7033656,-87.6354739,google
34,Curb/Gutter Menu,S NORMAL AVE & W 124 ST (12400 S) & W 123 ST (12300 S),2011,34299,S NORMAL AVE & W 124 ST,S NORMAL AVE & W 123 ST,41.668796,-87.6344,google,41.6706146,-87.6344654,google
21,Street Speed Hump Menu,S NORMAL AVE & W 92 ST (9200 S) & W 93 ST (9300 S),2011,3700,S NORMAL AVE & W 92 ST,S NORMAL AVE & W 93 ST,41.7270259,-87.6360516,google,41.7252102,-87.6359844,google
21,Street Speed Hump Menu,S NORMAL AVE & W 93 ST (9300 S) & W 94 ST (9400 S),2011,3700,S NORMAL AVE & W 93 ST,S NORMAL AVE & W 94 ST,41.7252102,-87.6359844,google,41.7233819,-87.6359651,google
23,Street Resurface Menu,S NORMANDY AVE & W 57 ST (5700 S) & W 59 ST (5900 S),2011,123322,S NORMANDY AVE & W 57 ST,S NORMANDY AVE & W 59 ST,41.7885582,-87.7889881,google,41.7848922,-87.7888643,google
23,Sidewalk Menu,S NORMANDY AVE & W 64 PL (6432 S) & W 65 ST (6500 S),2011,6802,S NORMANDY AVE & W 64 PL,S NORMANDY AVE & W 65 ST,41.7748488,-87.7884727,google,41.7739332,-87.7884254,google
13,Sidewalk Menu,S OAK PARK AVE & W 58 ST (5800 S) & W 59 ST (5900 S),2011,2278,S OAK PARK AVE & W 58 ST,S OAK PARK AVE & W 59 ST,41.7866783,-87.7913665,google,41.7848509,-87.7913048,google
13,Miscellaneous-CDOT,S OAK PARK AVE & W 59 ST (5900 S) & W 60 ST (6000 S),2011,5310,S OAK PARK AVE & W 59 ST,S OAK PARK AVE & W 60 ST,41.784856045000026,-87.79129926199994,census,41.7830279,-87.791198,google
4,Sidewalk Menu,S OAKENWALD AVE & E 42 PL (4228 S) & E 43 ST (4300 S),2011,23025,S OAKENWALD AVE & E 42 PL,S OAKENWALD AVE & E 43 ST,41.81802413500003,-87.59831652999998,census,41.816922686000055,-87.59750853299994,census
19,Street Resurface Menu,W 101 ST ST & S BELL AV (2232 W) & S OAKLEY AV (2300 W),2011,47828,S BELL AV  & W 101 ST ST,S OAKLEY AV  & W 101 ST ST,41.7100664,-87.6780983,google,41.7100465,-87.6793116,google
19,Street Resurface Menu,W 109 TH ST & S BELL AV (2178 W) & S OAKLEY AV (2278 W),2011,85011,S BELL AV  & W 109 TH ST,S OAKLEY AV  & W 109 TH ST,41.6954801,-87.676186,google,41.6954295,-87.6791089,google
25,Sidewalk Menu,W 23 RD PL & S LEAVITT ST (2200 W) & S OAKLEY AV (2300 W),2011,7816,S LEAVITT ST  & W 23 RD PL,S OAKLEY AV  & W 23 RD PL,41.84937925600008,-87.68066794299995,census,41.849348,-87.683084,google
19,Street Resurface Menu,S OAKLEY AVE & W 108 PL (10820 S) & W 109 ST (10900 S),2011,38353,S OAKLEY AVE & W 108 PL,S OAKLEY AVE & W 109 ST,41.69665,-87.678825,google,41.6954295,-87.6791089,google
16,Street Resurface Menu,S OAKLEY AVE & W 51 ST (5100 S) & W 51 PL (5132 S),2011,10363,S OAKLEY AVE & W 51 ST,S OAKLEY AVE & W 51 PL,41.8011386,-87.6818077,google,41.8006706,-87.6818187,google
19,Street Resurface Menu,S OAKLEY AVE & W 97 ST (9700 S) & W 98 ST (9800 S),2011,43339,S OAKLEY AVE & W 97 ST,S OAKLEY AVE & W 98 ST,41.7173283,-87.6795219,google,41.715506,-87.6794756,google
2,Curb/Gutter Menu,W FLOURNOY ST & S WESTERN AV (2400 W) & S OAKLEY BV (2300 W),2011,177941,S WESTERN AV  & W FLOURNOY ST,S OAKLEY BV  & W FLOURNOY ST,41.873000115000025,-87.68621136699994,census,41.8730554,-87.6837629,google
2,Street Resurface Menu,W FLOURNOY ST & S WESTERN AV (2400 W) & S OAKLEY BV (2300 W),2011,28755,S WESTERN AV  & W FLOURNOY ST,S OAKLEY BV  & W FLOURNOY ST,41.873000115000025,-87.68621136699994,census,41.8730554,-87.6837629,google
5,Street Lighting,S OGLESBY AVE & E 71 ST (7110 S) & E 73 ST (7300 S),2011,144000,S OGLESBY AVE & E 71 ST,S OGLESBY AVE & E 73 ST,41.766296225000076,-87.56814727599999,census,41.762609988000065,-87.56766488899996,census
7,Curb/Gutter Menu,S OGLESBY AVE & E 73 ST (7300 S) & E 74 ST (7400 S),2011,28663,S OGLESBY AVE & E 73 ST,S OGLESBY AVE & E 74 ST,41.762609988000065,-87.56766488899996,census,41.76079701900005,-87.56762468999995,census
7,Street Speed Hump Menu,S OGLESBY AVE & E 89 ST (8900 S) & E 90 ST (9000 S),2011,3700,S OGLESBY AVE & E 89 ST,S OGLESBY AVE & E 90 ST,41.73353012300004,-87.56712622399994,census,41.73170509400006,-87.56706994599995,census
7,Sidewalk Menu,S OGLESBY AVE & E 91 ST (9100 S) & E 92 ST (9200 S),2011,11254,S OGLESBY AVE & E 91 ST,S OGLESBY AVE & E 92 ST,41.729876045000026,-87.56702572699999,census,41.72805101600005,-87.56697748899995,census
7,Sidewalk Menu - Change Order,S OGLESBY AVE & E 95 ST (9500 S) & E 96 ST (9540 S),2011,5368,S OGLESBY AVE & E 95 ST,S OGLESBY AVE & E 96 ST,41.72258799000008,-87.56590015899997,census,41.72134986400005,-87.56586799999997,census
7,Curb/Gutter Menu,S OGLESBY AVE & E 96 ST (9540 S) & E 97 ST (9700 S),2011,4657,S OGLESBY AVE & E 96 ST,S OGLESBY AVE & E 97 ST,41.72134986400005,-87.56586799999997,census,41.7184548,-87.56636,google
23,Sidewalk Menu,S PARKSIDE AVE & W 55 ST (5500 S) & W 56 ST (5600 S),2011,14276,S PARKSIDE AVE & W 55 ST,S PARKSIDE AVE & W 56 ST,41.7927104,-87.76352,google,41.7908763,-87.7634589,google
34,Street Speed Hump Menu,S PARNELL AVE & W 111 ST (11100 S) & W 112 ST (11200 S),2011,3700,S PARNELL AVE & W 111 ST,S PARNELL AVE & W 112 ST,41.6924302,-87.6363481,google,41.6906072,-87.6362849,google
34,Curb/Gutter Menu,S PARNELL AVE & W 123 ST (12300 S) & W 122 ST (12200 S),2011,33476,S PARNELL AVE & W 123 ST,S PARNELL AVE & W 122 ST,41.67060280600003,-87.63565726399997,census,41.6724068,-87.6357112,google
11,Curb/Gutter Menu,S PARNELL AVE & W 30 ST (3000 S) & W 31 ST (3100 S),2011,3825,S PARNELL AVE & W 30 ST,S PARNELL AVE & W 31 ST,41.8399367,-87.6402323,google,41.8381089,-87.6401866,google
11,Curb/Gutter Menu - Change Order,S PARNELL AVE & W 30 ST (3000 S) & W 31 ST (3100 S),2011,8692,S PARNELL AVE & W 30 ST,S PARNELL AVE & W 31 ST,41.8399367,-87.6402323,google,41.8381089,-87.6401866,google
21,Sidewalk Menu,S PARNELL AVE & W 86 ST (8600 S) & W 87 ST (8700 S),2011,61392,S PARNELL AVE & W 86 ST,S PARNELL AVE & W 87 ST,41.7378709,-87.6375802,google,41.7360367,-87.637528,google
21,Street Speed Hump Menu,S PARNELL AVE & W 92 ST (9200 S) & W 93 ST (9300 S),2011,3700,S PARNELL AVE & W 92 ST,S PARNELL AVE & W 93 ST,41.7269905,-87.6372717,google,41.7251906,-87.6372413,google
2,Pole Painting,W 13 TH ST & S ASHLAND AV (1600 W) & S PAULINA ST (1700 W),2011,3000,S ASHLAND AV  & W 13 TH ST,S PAULINA ST  & W 13 TH ST,41.8650727,-87.6663421,google,41.8650435,-87.6688515,google
2,Street Lighting,W 13 TH ST & S ASHLAND AV (1600 W) & S PAULINA ST (1700 W),2011,2800,S ASHLAND AV  & W 13 TH ST,S PAULINA ST  & W 13 TH ST,41.8650727,-87.6663421,google,41.8650435,-87.6688515,google
2,Pole Painting,W 15 TH ST & S ASHLAND AV (1600 W) & S PAULINA ST (1700 W),2011,3000,S ASHLAND AV  & W 15 TH ST,S PAULINA ST  & W 15 TH ST,41.8605851,-87.6661742,google,41.8614253,-87.6687541,google
2,Street Lighting,W 15 TH ST & S ASHLAND AV (1600 W) & S PAULINA ST (1700 W),2011,2800,S ASHLAND AV  & W 15 TH ST,S PAULINA ST  & W 15 TH ST,41.8605851,-87.6661742,google,41.8614253,-87.6687541,google
11,Sidewalk Menu,W 38 TH PL & S ASHLAND (W) AV(1604 W) & S PAULINA ST (1700 W),2011,2064,S ASHLAND  AV & W 38 TH PL,S PAULINA ST  & W 38 TH PL,41.8241139,-87.6654423,google,41.8240741,-87.6677962,google
15,Sidewalk Menu,W 66 TH ST & S ASHLAND AV (1600 W) & S PAULINA ST (1700 W),2011,41050,S ASHLAND AV  & W 66 TH ST,S PAULINA ST  & W 66 TH ST,41.7740213,-87.663988,google,41.7739776,-87.6665372,google
15,Sidewalk Menu,W 66 TH ST & S MARSHFIELD AV (1632 W) & S PAULINA ST (1700 W),2011,19384,S MARSHFIELD AV  & W 66 TH ST,S PAULINA ST  & W 66 TH ST,41.77399832900005,-87.66533207199996,census,41.7739776,-87.6665372,google
2,Pole Painting,W HASTINGS ST & S ASHLAND AV (1600 W) & S PAULINA ST (1700 W),2011,3000,S ASHLAND AV  & W HASTINGS ST,S PAULINA ST  & W HASTINGS ST,41.864176462000046,-87.66631694499995,census,41.86414028300004,-87.66882535399998,census
2,Street Lighting,W HASTINGS ST & S ASHLAND AV (1600 W) & S PAULINA ST (1700 W),2011,2400,S ASHLAND AV  & W HASTINGS ST,S PAULINA ST  & W HASTINGS ST,41.864176462000046,-87.66631694499995,census,41.86414028300004,-87.66882535399998,census
15,Street Speed Hump Menu,S PAULINA ST & W MARQUETTE RD (6700 S) & W 68 ST (6800 S),2011,3700,S PAULINA ST & W MARQUETTE RD,S PAULINA ST & W 68 ST,41.7721686,-87.6664834,google,41.77034425100004,-87.66639332299997,census
17,Street Lighting,S PAULINA ST & W 70 ST (7000 S) & W 72 ST (7200 S),2011,136500,S PAULINA ST & W 70 ST,S PAULINA ST & W 72 ST,41.7667089,-87.6663064,google,41.76306423500006,-87.66619634799997,census
5,Curb/Gutter Menu,E 68 TH ST & S MERRILL AV (2132 E) & S PAXTON AV (2200 E),2011,35816,S MERRILL AV  & E 68 TH ST,S PAXTON AV  & E 68 TH ST,41.7716752,-87.5727899,google,41.77168287400008,-87.57155613999998,census
7,Sidewalk Menu,E 91 ST ST & S MERRILL AV (2132 E) & S PAXTON AV (2200 E),2011,35855,S MERRILL AV  & E 91 ST ST,S PAXTON AV  & E 91 ST ST,41.7298046,-87.5718907,google,41.72982780700005,-87.57067980499994,census
7,Sidewalk Menu,S PAXTON AVE & E 100 ST (10000 S) & E 101 ST (10100 S),2011,4389,S PAXTON AVE & E 100 ST,S PAXTON AVE & E 101 ST,41.71346284500004,-87.56941755999998,census,41.711645856000075,-87.56939746099994,census
5,Sidewalk Menu,S PAXTON AVE & E 71 (N) ST(7060 S) & E 72 ST (7200 S),2011,6763,S PAXTON AVE & E 71  ST,S PAXTON AVE & E 72 ST,41.76611533000005,-87.57137122499995,census,41.7643827,-87.571341,google
5,Street Lighting,S PAXTON AVE & E 71 ST (7100 S) & E 72 ST (7200 S),2011,1400,S PAXTON AVE & E 71 ST,S PAXTON AVE & E 72 ST,41.76611533000005,-87.57137122499995,census,41.7643827,-87.571341,google
2,Pole Painting,W MADISON ST & S RACINE AV (1200 W) & S PEORIA ST (900 W),2011,9900,S RACINE AV  & W MADISON ST,S PEORIA ST  & W MADISON ST,41.88157,-87.6571491,google,41.8817486,-87.6497033,google
2,Sidewalk Menu,W MONROE ST & S SANGAMON ST (932 W) & S PEORIA ST (900 W),2011,67782,S SANGAMON ST  & W MONROE ST,S PEORIA ST  & W MONROE ST,41.8804179,-87.6508305,google,41.88045298600008,-87.64965853199999,census
16,Street Speed Hump Menu,S PEORIA ST & W 56 ST (5600 S) & W 57 ST (5700 S),2011,3700,S PEORIA ST & W 56 ST,S PEORIA ST & W 57 ST,41.7924553,-87.6475245,google,41.7906247,-87.6474773,google
17,Street Speed Hump Menu,S PEORIA ST & W 77 ST (7700 S) & W 78 ST (7800 S),2011,3700,S PEORIA ST & W 77 ST,S PEORIA ST & W 78 ST,41.7542424,-87.6465679,google,41.7524217,-87.6465205,google
17,Street Resurface Menu(1-5),S PEORIA ST & W 79 ST (7900 S) & W 80 ST (8000 S),2011,32171,S PEORIA ST & W 79 ST,S PEORIA ST & W 80 ST,41.7505906,-87.6464701,google,41.7487789,-87.6464117,google
21,Street Speed Hump Menu,S PEORIA ST & W 93 ST (9304 S) & W 94 ST (9406 S),2011,3700,S PEORIA ST & W 93 ST,S PEORIA ST & W 94 ST,41.7249279,-87.6457381,google,41.7230183,-87.6456885,google
34,Curb/Gutter Menu,W 112 TH ST & S STATE ST (0 E) & S PERRY AV (108 W),2011,9784,S STATE ST  & W 112 TH ST,S PERRY AV  & W 112 TH ST,41.6907723,-87.6230395,google,41.690742442000044,-87.62576834099997,census
21,Sidewalk Menu,W 83 RD ST & S LAFAYETTE AV (30 W) & S PERRY AV (100 W),2011,173,S LAFAYETTE AV  & W 83 RD ST,S PERRY AV  & W 83 RD ST,41.7436331,-87.6256096,google,41.7436097,-87.6268247,google
9,Sidewalk Menu,S PERRY AVE & W 122 ST (12200 S) & W 123 ST (12300 S),2011,104307,S PERRY AVE & W 122 ST,S PERRY AVE & W 123 ST,41.6725278,-87.6249037,google,41.6707043,-87.6248454,google
17,Street Speed Hump Menu,S PERRY AVE & W 80 ST (8000 S) & W 81 ST (8100 S),2011,3700,S PERRY AVE & W 80 ST,S PERRY AVE & W 81 ST,41.7490781,-87.6269793,google,41.7472538,-87.6269381,google
21,Street Speed Hump Menu,S PERRY AVE & W 91 ST (9100 S) & W 92 ST (9200 S),2011,3700,S PERRY AVE & W 91 ST,S PERRY AVE & W 92 ST,41.7290015,-87.6264338,google,41.7271705,-87.6263824,google
7,Sidewalk Menu,E 89 TH ST & S YATES BV (2400 E) & S PHILLIPS AV (2432 E),2011,7548,S YATES BV  & E 89 TH ST,S PHILLIPS AV  & E 89 TH ST,41.733542183000054,-87.56591221799994,census,41.7335417,-87.5646988,google
7,Sidewalk Menu,S PHILLIPS AVE & E 79 ST (7900 S) & E 81 ST (8100 S),2011,14635,S PHILLIPS AVE & E 79 ST,S PHILLIPS AVE & E 81 ST,41.7517353,-87.5650194,google,41.7480986,-87.5649613,google
7,Curb/Gutter Menu,S PHILLIPS AVE & E 85 ST (8500 S) & E 86 ST (8600 S),2011,3866,S PHILLIPS AVE & E 85 ST,S PHILLIPS AVE & E 86 ST,41.7408329,-87.5648504,google,41.7390164,-87.5648218,google
7,Curb/Gutter Menu,S PHILLIPS AVE & E 90 ST (9000 S) & E 91 ST (9100 S),2011,978,S PHILLIPS AVE & E 90 ST,S PHILLIPS AVE & E 91 ST,41.7317342,-87.5646471,google,41.7298944,-87.5646125,google
7,Street Resurface Menu,S PHILLIPS AVE & E 90 ST (9000 S) & E 91 ST (9100 S),2011,47479,S PHILLIPS AVE & E 90 ST,S PHILLIPS AVE & E 91 ST,41.7317342,-87.5646471,google,41.7298944,-87.5646125,google
9,Street Resurface Menu,E 115 TH ST & S INDIANA AV (200 E) & S PRAIRIE AV (232 E),2011,11844,S INDIANA AV  & E 115 TH ST,S PRAIRIE AV  & E 115 TH ST,41.6853735,-87.6180588,google,41.6853789,-87.6168009,google
3,Street Resurface Menu,E 37 TH ST & S INDIANA AV (200 E) & S PRAIRIE AV (232 E),2011,32078,S INDIANA AV  & E 37 TH ST,S PRAIRIE AV  & E 37 TH ST,41.8273979,-87.6216849,google,41.8274091,-87.6204622,google
20,Sidewalk Menu,E 57 TH ST & S INDIANA AV (200 E) & S PRAIRIE AV (236 E),2011,2255,S INDIANA AV  & E 57 TH ST,S PRAIRIE AV  & E 57 TH ST,41.7910835,-87.620753,google,41.7911142,-87.6191252,google
6,Street Resurface Menu,E 73 RD ST & S MICHIGAN AV (120 E) & S PRAIRIE AV (236 E),2011,90133,S MICHIGAN AV  & E 73 RD ST,S PRAIRIE AV  & E 73 RD ST,41.7619235,-87.6216145,google,41.7620091,-87.6183575,google
4,Sidewalk Menu,S PRAIRIE AVE & E 26 ST (2600 S) & E 29 ST (2900 S),2011,56017,S PRAIRIE AVE & E 26 ST,S PRAIRIE AVE & E 29 ST,41.8456807,-87.6204809,google,41.8420212,-87.620375,google
3,Street Resurface Menu,S PRAIRIE AVE & E PERSHING RD (3900 S) & E 41 ST (4100 S),2011,102243,S PRAIRIE AVE & E PERSHING RD,S PRAIRIE AVE & E 41 ST,41.82379267400006,-87.62039375199998,census,41.8201743,-87.6198876,google
