ward,type,location,year,est_cost,from_intersection,to_intersection,lat_from_intersection,lon_from_intersection,query_from_intersection,lat_to_intersection,lon_to_intersection,query_to_intersection
39,Curb & Gutter Menu,ON W GRANVILLE AVE FROM N LAWNDALE AVE (3700 W) TO N RIDGEWAY AVE (3730 W),2014,16506,W GRANVILLE AVE and N LAWNDALE AVE,W GRANVILLE AVE and N RIDGEWAY AVE,41.993729391000045,-87.72143763999998,census,41.99372135200008,-87.72267978499997,census
50,Street Resurfacing Menu,ON W GRANVILLE AVE FROM N KIMBALL AVE (3400 W) TO N ST LOUIS AVE (3500 W),2018,67422.21,W GRANVILLE AVE and N KIMBALL AVE,W GRANVILLE AVE and N ST LOUIS AVE,41.99380978900007,-87.71409330599994,census,41.99377763000007,-87.71652533799994,census
40,Street Resurfacing Menu (1-5),ON W GRANVILLE AVE FROM N RAVENSWOOD AVE E (1800 W) TO N WESTERN AVE (2400 W),2020,369367.41,W GRANVILLE AVE and N RAVENSWOOD AVE E,W GRANVILLE AVE and N WESTERN AVE,41.9943412,-87.6753959,google,41.994101,-87.6898307,google
49,Street Resurfacing Menu,ON W GREENLEAF AVE FROM N GREENVIEW AVE (1500 W) TO N ASHLAND BLVD (1600 W),2012,36960,W GREENLEAF AVE and N GREENVIEW AVE,W GREENLEAF AVE and N ASHLAND BLVD,42.01031142700003,-87.66794499899999,census,42.01027524800003,-87.67011573799994,census
49,Street Light Residential,ON W GREENLEAF AVE FROM N GREENVIEW AV (1450 W) TO N ASHLAND BV (1550 W),2013,72000,W GREENLEAF AVE and N GREENVIEW AV,W GREENLEAF AVE and N ASHLAND BV,42.01031142700003,-87.66794499899999,census,42.01027524800003,-87.67011573799994,census
41,Street Resurfacing Menu,ON W GREENLEAF AVE FROM N MOBILE AV (6300 W) TO N CALDWELL AV (6370 W),2012,37863,W GREENLEAF AVE and N MOBILE AV,W GREENLEAF AVE and N CALDWELL AV,42.00924213700006,-87.78435691699997,census,42.009000943000046,-87.78615782599996,census
50,Street Resurfacing Menu,ON W GREENLEAF AVE FROM N WASHTENAW AVE (2700 W) TO N CALIFORNIA AVE (2800 W),2022,53274.74,W GREENLEAF AVE and N WASHTENAW AVE,W GREENLEAF AVE and N CALIFORNIA AVE,42.009414992000075,-87.69736655499997,census,42.0093623,-87.699764,google
50,Street Resurfacing Menu,ON W GREENLEAF AVE FROM N CALIFORNIA AVE (2800 W) TO N FRANCISCO AVE (2900 W),2015,54107,W GREENLEAF AVE and N CALIFORNIA AVE,W GREENLEAF AVE and N FRANCISCO AVE,42.0093623,-87.699764,google,42.00931449500007,-87.70213012099998,census
50,Street Light Residential Staggered Piggy Back Menu,ON W GREENLEAF AVE FROM N CALIFORNIA AVE (2800 W) TO N SACRAMENTO AVE (3000 W),2021,22200,W GREENLEAF AVE and N CALIFORNIA AVE,W GREENLEAF AVE and N SACRAMENTO AVE,42.0093623,-87.699764,google,42.00926223600004,-87.70450587499994,census
50,Street Resurfacing Menu,ON W GREENLEAF AVE FROM N FRANCISCO AVE (2900 W) TO N SACRAMENTO AVE (3000 W),2014,39915,W GREENLEAF AVE and N FRANCISCO AVE,W GREENLEAF AVE and N SACRAMENTO AVE,42.00931449500007,-87.70213012099998,census,42.00926223600004,-87.70450587499994,census
40,Street Resurfacing Menu,ON W GREGORY ST FROM N ROCKWELL ST (2600 W) TO N FRANCISCO AVE (2900 W),2015,167323,W GREGORY ST and N ROCKWELL ST,W GREGORY ST and N FRANCISCO AVE,41.98223653300005,-87.69426722199995,census,41.982196335000026,-87.70155527699995,census
48,Alley Apron Menu,ON W GREGORY ST FROM 1475 W TO N GLENWOOD AVE (1400 W),2015,8084,1475 W GREGORY ST,W GREGORY ST and N GLENWOOD AVE,41.98257180000007,-87.66716033499995,census,41.98261440300007,-87.66492204399998,census
48,Street Light Piggy Back,ON W GREGORY ST FROM N CLARK ST (1500 W) TO N GLENWOOD AVE (1400 W),2015,117000,W GREGORY ST and N CLARK ST,W GREGORY ST and N GLENWOOD AVE,41.98255410500008,-87.66856004199997,census,41.98261440300007,-87.66492204399998,census
45,Sidewalk Menu,ON W GREGORY ST FROM N LAMON AVE (4900 W) TO N LA CROSSE AVE (4830 W),2012,5895,W GREGORY ST and N LAMON AVE,W GREGORY ST and N LA CROSSE AVE,41.981026547000056,-87.750827036999965,census,41.98104664700003,-87.74953665299995,census
40,Street Resurfacing Menu,ON W GREGORY ST FROM N FRANCISCO AV (2900 W) TO N VIRGINIA AV (3021 W),2012,66329,W GREGORY ST and N FRANCISCO AV,W GREGORY ST and N VIRGINIA AV,41.982196335000026,-87.70155527699995,census,41.982176235000054,-87.70478324699997,census
28,Street Resurfacing Menu,ON W GRENSHAW ST FROM S WESTERN AV (2400 W) TO S CAMPBELL AV (2500 W),2013,17820,W GRENSHAW ST and S WESTERN AV,W GRENSHAW ST and S CAMPBELL AV,41.867525028000045,-87.68605861199995,census,41.86749688900005,-87.68849466299997,census
28,Street Light Residential Staggered Piggy Back Menu,ON W GRENSHAW ST FROM S WESTERN AVE (2400 W) TO S CAMPBELL AVE (2500 W),2022,145000,W GRENSHAW ST and S WESTERN AVE,W GRENSHAW ST and S CAMPBELL AVE,41.867525028000045,-87.68605861199995,census,41.86749688900005,-87.68849466299997,census
24,Street Speed Hump Menu,ON W GRENSHAW ST FROM S ST LOUIS AVE (3500 W) TO S CENTRAL PARK AVE (3600 W),2014,3700,W GRENSHAW ST and S ST LOUIS AVE,W GRENSHAW ST and S CENTRAL PARK AVE,41.867279815000074,-87.71300793599994,census,41.86725569600003,-87.71544398799995,census
24,Street Speed Hump Menu,ON W GRENSHAW ST FROM S CENTRAL PARK AVE (3600 W) TO S INDEPENDENCE BLVD (3800 W),2017,7400,W GRENSHAW ST and S CENTRAL PARK AVE,W GRENSHAW ST and S INDEPENDENCE BLVD,41.86725569600003,-87.71544398799995,census,41.867155198000034,-87.71954829299995,census
24,Street Resurfacing Menu,ON W GRENSHAW ST FROM S KARLOV AV (4100 W) TO S KEELER AV (4200 W),2012,40487,W GRENSHAW ST and S KARLOV AV,W GRENSHAW ST and S KEELER AV,41.86705068100008,-87.72764836599998,census,41.867014502000075,-87.73009647699996,census
24,Street Resurfacing Menu,ON W GRENSHAW ST FROM S KEELER AVE (4200 W) TO S KILDARE AVE (4300 W),2014,55820,W GRENSHAW ST and S KEELER AVE,W GRENSHAW ST and S KILDARE AVE,41.867014502000075,-87.73009647699996,census,41.86697832300007,-87.73250438999997,census
24,Street Resurfacing Menu,ON W GRENSHAW ST FROM S KOSTNER AVE (4400 W) TO S KOLMAR AVE (4600 W),2021,87041.72,W GRENSHAW ST and S KOSTNER AVE,W GRENSHAW ST and S KOLMAR AVE,41.86694214400006,-87.73499671999997,census,41.86688184600007,-87.73913318399997,census
2,Street Light Residential,ON W GRENSHAW ST FROM S THROOP ST (1300 W) TO S LOOMIS ST (1400 W),2013,72000,W GRENSHAW ST and S THROOP ST,W GRENSHAW ST and S LOOMIS ST,41.86780240000007,-87.65914546599998,census,41.86777024100007,-87.66159759699997,census
24,Street Resurfacing Menu,ON W GRENSHAW ST FROM S SPRINGFIELD AVE (3900 W) TO S PULASKI RD (4000 W),2022,54701.75,W GRENSHAW ST and S SPRINGFIELD AVE,W GRENSHAW ST and S PULASKI RD,41.867110980000064,-87.72276018299993,census,41.86708284000008,-87.72521231399998,census
24,Street Resurfacing Menu,ON W GRENSHAW ST FROM S SPRINGFIELD AVE (3900 W) TO S PULASKI RD (4000 W),2022,17607.425,W GRENSHAW ST and S SPRINGFIELD AVE,W GRENSHAW ST and S PULASKI RD,41.867110980000064,-87.72276018299993,census,41.86708284000008,-87.72521231399998,census
24,Street Speed Hump Menu,ON W GRENSHAW ST FROM S INDEPENDENCE BLVD (3800 W) TO S SPRINGFIELD AVE (3900 W),2017,3700,W GRENSHAW ST and S INDEPENDENCE BLVD,W GRENSHAW ST and S SPRINGFIELD AVE,41.867155198000034,-87.71954829299995,census,41.867110980000064,-87.72276018299993,census
27,Street Resurfacing Menu,ON W GRENSHAW ST FROM S WOOD ST (1800 W) TO S WOLCOTT AVE (1900 W),2021,50038.31,W GRENSHAW ST and S WOOD ST,W GRENSHAW ST and S WOLCOTT AVE,41.867609446000074,-87.67136994299995,census,41.867577287000074,-87.67365323899998,census
40,Street Resurfacing Menu,ON W GUNNISON ST FROM N ROCKWELL ST (2600 W) TO N CALIFORNIA AV (2800 W),2013,60177,W GUNNISON ST and N ROCKWELL ST,W GUNNISON ST and N CALIFORNIA AV,41.96967036600006,-87.69383307399994,census,41.96963016700005,-87.69872527699994,census
45,Street Resurfacing Menu,ON W GUNNISON ST FROM N CICERO AVE (4800 W) TO N LAMON AVE (4900 W),2021,54596.4,W GUNNISON ST and N CICERO AVE,W GUNNISON ST and N LAMON AVE,41.96893472600004,-87.74769152399995,census,41.968910607000055,-87.75024817299999,census
45,Street Resurfacing Menu,ON W GUNNISON ST FROM N LECLAIRE AVE (5100 W) TO N LARAMIE AVE (5199 W),2022,61145.45,W GUNNISON ST and N LECLAIRE AVE,W GUNNISON ST and N LARAMIE AVE,41.96885432800008,-87.75506801799997,census,41.968838249000044,-87.75653527699995,census
45,Street Resurfacing Menu,ON W GUNNISON ST FROM N CENTRAL AVE (5600 W) TO N MAJOR AVE (5700 W),2021,60300.37,W GUNNISON ST and N CENTRAL AVE,W GUNNISON ST and N MAJOR AVE,41.9686796,-87.7675147,google,41.9686525,-87.7701856,google
45,Street Resurfacing Menu,ON W GUNNISON ST FROM N MASON AVE (5930 W) TO N MAJOR AVE (5700 W),2015,121211,W GUNNISON ST and N MASON AVE,W GUNNISON ST and N MAJOR AVE,41.96855685700007,-87.77710905999999,census,41.9686525,-87.7701856,google
45,Sidewalk Menu,ON W GUNNISON ST FROM N MCVICKER AVE (6031 W) TO N MEADE AVE (6099 W),2013,12457,W GUNNISON ST and N MCVICKER AVE,W GUNNISON ST and N MEADE AVE,41.96852067800006,-87.77952903199997,census,41.9684963,-87.7807399,google
45,Street Speed Hump Menu,ON W GUNNISON ST FROM N MARMORA AVE (5900 W) TO N MENARD AVE (5800 W),2016,5550,W GUNNISON ST and N MARMORA AVE,W GUNNISON ST and N MENARD AVE,41.9685806,-87.7758856,google,41.96861715500006,-87.77282787999997,census
40,Curb & Gutter Menu,ON W GUNNISON ST FROM N TALMAN AVE (2630 W) TO N WASHTENAW AVE (2700 W),2015,7187,W GUNNISON ST and N TALMAN AVE,W GUNNISON ST and N WASHTENAW AVE,41.96965830600004,-87.69505511899996,census,41.96965026600003,-87.69627716499997,census
2,Street Resurfacing Menu,ON W HADDON AVE FROM N MILWAUKEE AVE (1500 W) TO N ASHLAND AVE (1600 W),2015,46801,W HADDON AVE and N MILWAUKEE AVE,W HADDON AVE and N ASHLAND AVE,41.9027857,-87.6655836,google,41.90243373000004,-87.66746663299995,census
1,Street Resurfacing Menu (1-5),ON W HADDON AVE FROM N WASHTENAW AVE (2700 W) TO N CALIFORNIA AVE (2800 W),2018,59316.04,W HADDON AVE and N WASHTENAW AVE,W HADDON AVE and N CALIFORNIA AVE,41.9020069,-87.6943695,google,41.901995562000025,-87.69685200899994,census
1,Street Speed Hump Menu,ON W HADDON AVE FROM N WESTERN AV (2400 W) TO N CAMPBELL AV (2500 W),2013,3700,W HADDON AVE and N WESTERN AV,W HADDON AVE and N CAMPBELL AV,41.902088019000075,-87.68700328499995,census,41.90206390000003,-87.68946345599994,census
37,Bollard Menu,ON W HADDON AVE FROM 4814 W TO N CICERO AV (4800 W),2012,1890,4814 W HADDON AVE,W HADDON AVE and N CICERO AV,41.90143343600005,-87.74688765799993,census,41.9014325,-87.7459357,google
37,Street Resurfacing Menu,ON W HADDON AVE FROM N CICERO AVE (4800 W) TO N LAMON AVE (4900 W),2019,22135.38,W HADDON AVE and N CICERO AVE,W HADDON AVE and N LAMON AVE,41.9014325,-87.7459357,google,41.90141267800004,-87.74839902499997,census
2,Street Resurfacing Menu,ON W HADDON AVE FROM N DAMEN AVE (2000 W) TO N LEAVITT ST (2200 W),2016,99502.44,W HADDON AVE and N DAMEN AVE,W HADDON AVE and N LEAVITT ST,41.902256855000076,-87.67722691899996,census,41.9021742,-87.6821232,google
1,Street Resurfacing Menu,ON W HADDON AVE FROM N ROCKWELL ST (2600 W) TO N WASHTENAW AVE (2700 W),2014,76257,W HADDON AVE and N ROCKWELL ST,W HADDON AVE and N WASHTENAW AVE,41.90204380100005,-87.69192764699994,census,41.9020069,-87.6943695,google
27,Sidewalk Menu,ON W HARRISON ST FROM S SACRAMENTO BLVD (3000 W) TO S FRANCISCO AVE (2900 W),2012,1590,W HARRISON ST and S SACRAMENTO BLVD,W HARRISON ST and BLVD  TO S FRANCISCO AVE,41.8737449,-87.7010039,google,41.8737592,-87.6985557,google
2,Curb & Gutter Menu,ON W HARRISON ST FROM S WASHTENAW AV (2700 W) TO S CALIFORNIA AV (2800 W),2012,73623,W HARRISON ST and S WASHTENAW AV,W HARRISON ST and S CALIFORNIA AV,41.8738091,-87.6936509,google,41.873796,-87.6960906,google
2,Sidewalk Menu,ON W HARRISON ST FROM S WESTERN AVE (2400 W) TO S CAMPBELL AVE (2500 W),2014,37968,W HARRISON ST and S WESTERN AVE,W HARRISON ST and S CAMPBELL AVE,41.8738948,-87.6861572,google,41.8738629,-87.6886602,google
2,Street Light Pole Painting,ON W HARRISON ST FROM W OGDEN AVE (1940 W) TO S DAMEN AVE (2000 W),2013,1200,W HARRISON ST and W OGDEN AVE,W HARRISON ST and S DAMEN AVE,41.87406940500006,-87.67485518599995,census,41.8740499,-87.6763551,google
2,Street Light Upgrade,ON W HARRISON ST FROM W OGDEN AVE (1940 W) TO S DAMEN AVE (2000 W),2013,1200,W HARRISON ST and W OGDEN AVE,W HARRISON ST and S DAMEN AVE,41.87406940500006,-87.67485518599995,census,41.8740499,-87.6763551,google
2,Street Resurfacing Menu,ON W HARRISON ST FROM S WESTERN AVE (2400 W) TO S DENVIR AVE (2530 W),2014,43321,W HARRISON ST and S WESTERN AVE,W HARRISON ST and S DENVIR AVE,41.8738948,-87.6861572,google,41.87385635100003,-87.68964837099998,census
2,Street Resurfacing Menu,ON W HARRISON ST FROM S WASHTENAW AVE (2700 W) TO S FRANCISCO AVE (2900 W),2014,154942,W HARRISON ST and S WASHTENAW AVE,W HARRISON ST and S FRANCISCO AVE,41.8738091,-87.6936509,google,41.8737592,-87.6985557,google
27,Sidewalk Menu,ON W HARRISON ST FROM S FRANCISCO AVE (2900 W) TO S SACRAMENTO BLVD (3000 W),2013,50848,W HARRISON ST and S FRANCISCO AVE,W HARRISON ST and S SACRAMENTO BLVD,41.8737592,-87.6985557,google,41.8737449,-87.7010039,google
24,Sidewalk Menu,ON W HARRISON ST FROM S HOMAN AVE (3400 W) TO S ST LOUIS AVE (3500 W),2014,940,W HARRISON ST and S HOMAN AVE,W HARRISON ST and S ST LOUIS AVE,41.8736218,-87.7107827,google,41.8736005,-87.71321,google
2,Street Resurfacing Menu,ON W HARRISON ST FROM S CLAREMONT AVE (2330 W) TO S WESTERN AVE (2400 W),2014,151658,W HARRISON ST and S CLAREMONT AVE,W HARRISON ST and S WESTERN AVE,41.8738997,-87.6849966,google,41.8738948,-87.6861572,google
44,Street Resurfacing Menu,ON W HAWTHORNE PL FROM N LAKE SHORE DR (500 W) TO N BROADWAY (599 W),2015,70655,W HAWTHORNE PL and N LAKE SHORE DR,W HAWTHORNE PL and N BROADWAY,41.9448245,-87.6412979,google,41.944136041000036,-87.64530499399996,census
41,Street Resurfacing Menu,ON W HAYES AVE FROM N OAK PARK AVE (6800 W) TO N NORMANDY AVE (6640 W),2017,23659.54,W HAYES AVE and N OAK PARK AVE,W HAYES AVE and N NORMANDY AVE,42.00004463400006,-87.79555632299997,census,42.000052674000074,-87.79394836799997,census
18,Street Resurfacing Menu,ON W HAYFORD ST FROM S LAWNDALE AVE (3700 W) TO S PULASKI RD (4000 W),2022,13146.08,W HAYFORD ST and S LAWNDALE AVE,W HAYFORD ST and S PULASKI RD,41.755788239000026,-87.71428224099998,census,41.75566362300003,-87.72218533899996,census
44,Curb & Gutter Menu,ON W HENDERSON ST FROM N GREENVIEW AV (1500 W) TO N ASHLAND AV (1600 W),2012,15348,W HENDERSON ST and N GREENVIEW AV,W HENDERSON ST and N ASHLAND AV,41.942467788000044,-87.66631694499995,census,41.942429,-87.6687364,google
44,Sidewalk Menu,ON W HENDERSON ST FROM N GREENVIEW AV (1500 W) TO N ASHLAND AV (1600 W),2013,732,W HENDERSON ST and N GREENVIEW AV,W HENDERSON ST and N ASHLAND AV,41.942467788000044,-87.66631694499995,census,41.942429,-87.6687364,google
30,Street Resurfacing Menu,ON W HENDERSON ST FROM N MARMORA AVE (5900 W) TO N AUSTIN AVE (6000 W),2019,17492.58,W HENDERSON ST and N MARMORA AVE,W HENDERSON ST and N AUSTIN AVE,41.94122564300005,-87.77388510999998,census,41.94119348400005,-87.77631714199998,census
30,Street Speed Hump Menu,ON W HENDERSON ST FROM N LINDER AVE (5500 W) TO N CENTRAL AVE (5600 W),2013,3700,W HENDERSON ST and N LINDER AVE,W HENDERSON ST and N CENTRAL AVE,41.94134623900004,-87.76414090299994,census,41.94131408000004,-87.76659303499997,census
32,Street Resurfacing Menu,ON W HENDERSON ST FROM N WOLCOTT AV (1900 W) TO N DAMEN AV (2000 W),2012,53062,W HENDERSON ST and N WOLCOTT AV,W HENDERSON ST and N DAMEN AV,41.94233513200004,-87.67600487299995,census,41.94230297200005,-87.67842484499994,census
35,Street Resurfacing Menu,ON W HENDERSON ST FROM N CENTRAL PARK AVE (3599 W) TO N DRAKE AVE (3550 W),2022,27754.39,W HENDERSON ST and N CENTRAL PARK AVE,W HENDERSON ST and N DRAKE AVE,41.942190416000074,-87.71749011099996,census,41.94223865400005,-87.71436263799995,census
44,Alley Apron Menu,ON W HENDERSON ST FROM 1315 W TO N LAKEWOOD AV (1300 W),2013,9080,1315 W HENDERSON ST,W HENDERSON ST and N LAKEWOOD AV,41.94252501700004,-87.66217034299996,census,41.942540146000056,-87.66146896099997,census
44,Street Resurfacing Menu,ON W HENDERSON ST FROM 1200 W TO N LAKEWOOD AVE (1300 W),2016,35844.66,1200 W HENDERSON ST,W HENDERSON ST and N LAKEWOOD AVE,41.94256724200005,-87.65971163299997,census,41.942540146000056,-87.66146896099997,census
44,Sidewalk Menu,ON W HENDERSON ST FROM N SOUTHPORT AVE (1400 W) TO N LAKEWOOD AVE (1300 W),2013,4604,W HENDERSON ST and N SOUTHPORT AVE,W HENDERSON ST and N LAKEWOOD AVE,41.942507987000056,-87.66388893299995,census,41.942540146000056,-87.66146896099997,census
31,Alley Apron Menu,ON W HENDERSON ST FROM 4900 W TO N LAMON AV (4900 W),2013,11402,4900 W HENDERSON ST,W HENDERSON ST and N LAMON AV,41.941535025000064,-87.74961264199999,census,41.941531154000074,-87.74941605599997,census
38,Street Speed Hump Menu,ON W HENDERSON ST FROM N CICERO AVE (4800 W) TO N LAMON AVE (4900 W),2015,3700,W HENDERSON ST and N CICERO AVE,W HENDERSON ST and N LAMON AVE,41.9415656,-87.7468767,google,41.941531154000074,-87.74941605599997,census
30,Street Resurfacing Menu,ON W HENDERSON ST FROM N LONG AVE (5400 W) TO N LINDER AVE (5500 W),2017,43371.96,W HENDERSON ST and N LONG AVE,W HENDERSON ST and N LINDER AVE,41.94137839800004,-87.76168475199995,census,41.94134623900004,-87.76414090299994,census
31,Street Speed Hump Menu,ON W HENDERSON ST FROM N LARAMIE AVE (5200 W) TO N LOCKWOOD AVE (5300 W),2019,4700,W HENDERSON ST and N LARAMIE AVE,W HENDERSON ST and N LOCKWOOD AVE,41.94143869700008,-87.75677646999998,census,41.94141055700004,-87.75923262099997,census
36,Street Speed Hump Menu,ON W HENDERSON ST FROM N CENTRAL AVE (5600 W) TO N MAJOR AVE (5700 W),2021,4700,W HENDERSON ST and N CENTRAL AVE,W HENDERSON ST and N MAJOR AVE,41.94131408000004,-87.76659303499997,census,41.94128594100005,-87.76902506699997,census
36,Street Resurfacing Menu,ON W HENDERSON ST FROM N MAJOR AVE (5700 W) TO N MENARD AVE (5800 W),2021,55640.92,W HENDERSON ST and N MAJOR AVE,W HENDERSON ST and N MENARD AVE,41.94128594100005,-87.76902506699997,census,41.94125780200005,-87.77145709799998,census
36,Street Resurfacing Menu,ON W HENDERSON ST FROM 6556 W TO N NATOMA AVE (6630 W),2017,47919.21,6556 W HENDERSON ST,W HENDERSON ST and N NATOMA AVE,41.941190333000065,-87.79110578199999,census,41.94116132400006,-87.79214745899998,census
38,Street Resurfacing Menu,ON W HENDERSON ST FROM N NORDICA AVE (7050 W) TO N SAYRE AVE (7000 W),2021,37233.38,W HENDERSON ST and N NORDICA AVE,W HENDERSON ST and N SAYRE AVE,41.94078345500003,-87.80313381099995,census,41.940811594000024,-87.80132084199994,census
44,Alley Apron Menu,ON W HENDERSON ST FROM 1410 W TO N SOUTHPORT AVE (1400 W),2015,13744,1410 W HENDERSON ST,W HENDERSON ST and N SOUTHPORT AVE,41.94250075800005,-87.66480794399996,census,41.942507987000056,-87.66388893299995,census
44,Street Resurfacing Menu,ON W HENDERSON ST FROM N LAKEWOOD AVE (1300 W) TO N SOUTHPORT AVE (1400 W),2022,51192.25,W HENDERSON ST and N LAKEWOOD AVE,W HENDERSON ST and N SOUTHPORT AVE,41.942540146000056,-87.66146896099997,census,41.942507987000056,-87.66388893299995,census
45,Sidewalk Menu,ON W HIGGINS AVE FROM N MARMORA AV (5900 W) TO N MONITOR AV (5831 W),2012,8943,W HIGGINS AVE and N MARMORA AV,W HIGGINS AVE and N MONITOR AV,41.97252850500007,-87.77581465599997,census,41.97221093400003,-87.77461270999999,census
41,Street Bump Outs Menu,ON W HIGGINS AVE FROM N ORIOLE AVE (7600 W) TO N OZANAM AVE (7800 W),2021,19662.05,W HIGGINS AVE and N ORIOLE AVE,W HIGGINS AVE and N OZANAM AVE,41.9826258,-87.816828,google,41.9832264,-87.8217817,google
41,Street Light Pole Painting Menu,ON W HIGGINS RD FROM N HARLEM AVE (7199 W) TO N SAYRE AVE (6924 W),2017,3300,W HIGGINS RD and N HARLEM AVE,W HIGGINS RD and N SAYRE AVE,41.98111900500004,-87.80695672399997,census,41.9798298,-87.8010108,google
50,Street Resurfacing Menu,ON W HIGHLAND AVE FROM N LEAVITT ST (2200 W) TO N BELL AVE (2230 W),2017,37066.96,W HIGHLAND AVE and N LEAVITT ST,W HIGHLAND AVE and N BELL AVE,41.9969063,-87.6849587,google,41.9968887,-87.6861729,google
48,Street Speed Hump Menu,ON W HIGHLAND AVE FROM N GREENVIEW AVE (1500 W) TO N CLARK ST (1600 W),2015,434,W HIGHLAND AVE and N GREENVIEW AVE,W HIGHLAND AVE and N CLARK ST,41.9972824,-87.6678136,google,41.9968759,-87.6703767,google
48,Street Resurfacing Menu,ON W HIGHLAND AVE FROM N GREENVIEW AVE (1500 W) TO N CLARK ST (1600 W),2016,35473.26,W HIGHLAND AVE and N GREENVIEW AVE,W HIGHLAND AVE and N CLARK ST,41.9972824,-87.6678136,google,41.9968759,-87.6703767,google
48,Street Speed Hump Menu,ON W HIGHLAND AVE FROM N GREENVIEW AVE (1500 W) TO N CLARK ST (1600 W),2016,3266,W HIGHLAND AVE and N GREENVIEW AVE,W HIGHLAND AVE and N CLARK ST,41.9972824,-87.6678136,google,41.9968759,-87.6703767,google
48,Curb & Gutter Menu,ON W HIGHLAND AVE FROM N GREENVIEW AVE (1500 W) TO N GLENWOOD AVE (1400 W),2014,7117,W HIGHLAND AVE and N GREENVIEW AVE,W HIGHLAND AVE and N GLENWOOD AVE,41.9972824,-87.6678136,google,41.9973011,-87.6653697,google
48,Curb & Gutter Menu,ON W HIGHLAND AVE FROM N GREENVIEW AVE (1500 W) TO N GLENWOOD AVE (1400 W),2015,3075,W HIGHLAND AVE and N GREENVIEW AVE,W HIGHLAND AVE and N GLENWOOD AVE,41.9972824,-87.6678136,google,41.9973011,-87.6653697,google
39,Street Resurfacing Menu,ON W HIGHLAND AVE FROM N MILWAUKEE AVE (6400 W) TO N MOBILE AVE (6300 W),2018,22369.87,W HIGHLAND AVE and N MILWAUKEE AVE,W HIGHLAND AVE and N MOBILE AVE,41.9962045,-87.7867335,google,41.996451,-87.7853157,google
26,Street Speed Hump Menu,ON W HIRSCH ST FROM N WASHTENAW AVE (2700 W) TO N CALIFORNIA AVE (2800 W),2016,3700,W HIRSCH ST and N WASHTENAW AVE,W HIRSCH ST and N CALIFORNIA AVE,41.9065916,-87.694471,google,41.90657823400005,-87.69696858599997,census
26,Sidewalk Menu,ON W HIRSCH ST FROM N ST LOUIS AVE (3500 W) TO N CENTRAL PARK AVE (3600 W),2015,2113,W HIRSCH ST and N ST LOUIS AVE,W HIRSCH ST and N CENTRAL PARK AVE,41.90639733900008,-87.71423400199996,census,41.90637723900005,-87.71667809399997,census
37,Street Light Piggy Back,ON W HIRSCH ST FROM N LAVERGNE AVE (5000 W) TO N CICERO AVE (4800 W),2015,156000,W HIRSCH ST and N LAVERGNE AVE,W HIRSCH ST and N CICERO AVE,41.905935052000075,-87.75095567299996,census,41.9059822,-87.7459718,google
26,Street Resurfacing Menu,ON W HIRSCH ST FROM N RIDGEWAY AVE (3730 W) TO N HAMLIN AVE (3799 W),2021,22627.75,W HIRSCH ST and N RIDGEWAY AVE,W HIRSCH ST and N HAMLIN AVE,41.9063257,-87.7203208,google,41.90632498100007,-87.72154215699999,census
26,Sidewalk Menu,ON W HIRSCH ST FROM N KILDARE AVE (4300 W) TO N KEELER AVE (4200 W),2015,17809,W HIRSCH ST and N KILDARE AVE,W HIRSCH ST and N KEELER AVE,41.90617624500004,-87.73377467399996,census,41.90622046400006,-87.73131048299996,census
37,Street Speed Hump Menu,ON W HIRSCH ST FROM N LEAMINGTON AVE (5130 W) TO N LARAMIE AVE (5200 W),2016,1850,W HIRSCH ST and N LEAMINGTON AVE,W HIRSCH ST and N LARAMIE AVE,41.90589083300006,-87.75463788999997,census,41.90587877300004,-87.75585993599998,census
37,Street Speed Hump Menu,ON W HIRSCH ST FROM N CICERO AVE (4800 W) TO N LAVERGNE AVE (5000 W),2014,7400,W HIRSCH ST and N CICERO AVE,W HIRSCH ST and N LAVERGNE AVE,41.9059822,-87.7459718,google,41.905935052000075,-87.75095567299996,census
26,Street Resurfacing Menu,ON W HIRSCH ST FROM N MONTICELLO AV (3626 W) TO N LAWNDALE AV (3702 W),2012,27060,W HIRSCH ST and N MONTICELLO AV,W HIRSCH ST and N LAWNDALE AV,41.9063553,-87.7181138,google,41.90634910000006,-87.71911414499993,census
37,Sidewalk Menu,ON W HIRSCH ST FROM N LARAMIE AVE (5200 W) TO N LEAMINGTON AVE (5130 W),2015,21525,W HIRSCH ST and N LARAMIE AVE,W HIRSCH ST and N LEAMINGTON AVE,41.90587877300004,-87.75585993599998,census,41.90589083300006,-87.75463788999997,census
37,Street Resurfacing Menu,ON W HIRSCH ST FROM N LARAMIE AVE (5200 W) TO N LEAMINGTON AVE (5130 W),2016,21121.19,W HIRSCH ST and N LARAMIE AVE,W HIRSCH ST and N LEAMINGTON AVE,41.90587877300004,-87.75585993599998,census,41.90589083300006,-87.75463788999997,census
37,Street Resurfacing Menu,ON W HIRSCH ST FROM N LAMON AV (4900 W) TO N LECLAIRE AV (5100 W),2012,140722,W HIRSCH ST and N LAMON AV,W HIRSCH ST and N LECLAIRE AV,41.9059498,-87.7484807,google,41.905906912000034,-87.75340378399994,census
