ward,type,location,year,est_cost,id,from_intersection,to_intersection,lat_1,lon_1,query_1,lat_2,lon_2,query_2
47,Street Resurface Menu,W LARCHMONT AV-- N RAVENSWOOD (W) AV(1804 W) -to- N WOLCOTT AV (1900 W),2007,32536,40446,W LARCHMONT AV AND N RAVENSWOODAV,W LARCHMONT AV AND N WOLCOTT AV,41.9532724,-87.6741859,google,41.95325716600007,-87.67630234499995,census
47,Street Speed Hump Menu,W LARCHMONT AV-- N RAVENSWOOD (W) AV(1804 W) -to- N WOLCOTT AV (1900 W) 2,2007,3300,40474,W LARCHMONT AV AND N RAVENSWOODAV,W LARCHMONT AV AND N WOLCOTT AV,41.9532724,-87.6741859,google,41.95325716600007,-87.67630234499995,census
40,Curb/Gutter Menu,W LAWRENCE AV-- N FAIRFIELD AV (2732 W) -to- N CALIFORNIA AV (2800 W),2006,9250,34781,W LAWRENCE AV AND N FAIRFIELD AV,W LAWRENCE AV AND N CALIFORNIA AV,41.9685419,-87.6974728,google,41.9685493,-87.6986922,google
46,Street Resurface Menu,W LAWRENCE AV-- N BROADWAY (1200 W) -to- N DOVER ST (1433 W),2009,13137,39865,W LAWRENCE AV AND N BROADWAY,W LAWRENCE AV AND N DOVER ST,41.9690402,-87.6596715,google,41.9689231,-87.6659424,google
38,Street Resurface Menu,W LAWRENCE AV-- N AUSTIN AV (6000 W) -to- N MELVINA AV (6165 W),2010,68968,33442,W LAWRENCE AV AND N AUSTIN AV,W LAWRENCE AV AND N MELVINA AV,41.9676714,-87.7772761,google,41.9675483,-87.7819603,google
38,Street Speed Hump Menu,W LAWRENCE AV-- N MELVINA AV (6165 W) -to- N MELVINA AV (6165 W) 4,2007,6600,33307,W LAWRENCE AV AND N MELVINA AV,W LAWRENCE AV AND N MELVINA AV,41.9675483,-87.7819603,google,41.9675483,-87.7819603,google
47,Pole Painting,W LAWRENCE AV-- N ASHLAND AV (1600 W) -to- N RAVENSWOOD AV (1800 W),2009,6900,40606,W LAWRENCE AV AND N ASHLAND AV,W LAWRENCE AV AND N RAVENSWOOD AV,41.968873,-87.6695026,google,41.9688174,-87.6741754,google
47,Pole Painting,W LAWRENCE AV-- N ASHLAND AV (1600 W) -to- N RAVENSWOOD AV (1800 W),2009,200,40607,W LAWRENCE AV AND N ASHLAND AV,W LAWRENCE AV AND N RAVENSWOOD AV,41.968873,-87.6695026,google,41.9688174,-87.6741754,google
47,Street Lighting,W LAWRENCE AV-- N ASHLAND AV (1600 W) -to- N RAVENSWOOD AV (1800 W),2009,13200,40608,W LAWRENCE AV AND N ASHLAND AV,W LAWRENCE AV AND N RAVENSWOOD AV,41.968873,-87.6695026,google,41.9688174,-87.6741754,google
47,Street Lighting,W LAWRENCE AV-- N ASHLAND AV (1600 W) -to- N RAVENSWOOD AV (1800 W),2009,31050,40609,W LAWRENCE AV AND N ASHLAND AV,W LAWRENCE AV AND N RAVENSWOOD AV,41.968873,-87.6695026,google,41.9688174,-87.6741754,google
1,Sidewalk Menu,W LE MOYNE ST-- N WESTERN AV (2400 W) -to- N ARTESIAN AV (2432 W),2005,13680,34,W LE MOYNE ST AND N WESTERN AV,W LE MOYNE ST AND N ARTESIAN AV,41.9084905,-87.6872284,google,41.9084776,-87.6884022,google
1,Street Resurface Menu,W LE MOYNE ST-- N WESTERN AV (2400 W) -to- N ARTESIAN AV (2432 W),2010,15470,365,W LE MOYNE ST AND N WESTERN AV,W LE MOYNE ST AND N ARTESIAN AV,41.9084905,-87.6872284,google,41.9084776,-87.6884022,google
1,Sidewalk Menu,W LE MOYNE ST-- N LEAVITT ST (2200 W) -to- N BELL AV (2232 W),2006,30629,123,W LE MOYNE ST AND N LEAVITT ST,W LE MOYNE ST AND N BELL AV,41.9085664,-87.6822996,google,41.908548,-87.6835038,google
26,Street Resurface Menu,W LE MOYNE ST-- N ARTESIAN AV (2432 W) -to- N CAMPBELL AV (2500 W),2009,19362,22499,W LE MOYNE ST AND N ARTESIAN AV,W LE MOYNE ST AND N CAMPBELL AV,41.90848366000006,-87.68839818599997,census,41.9084675,-87.6896165,google
1,Pole Painting,W LE MOYNE ST-- N DAMEN AV (2000 W) -to- N HOYNE AV (2100 W),2006,1000,169,W LE MOYNE ST AND N DAMEN AV,W LE MOYNE ST AND N HOYNE AV,41.90825854700006,-87.67740379399999,census,41.9082065,-87.6798322,google
1,Street Lighting,W LE MOYNE ST-- N DAMEN AV (2000 W) -to- N HOYNE AV (2100 W),2006,2200,179,W LE MOYNE ST AND N DAMEN AV,W LE MOYNE ST AND N HOYNE AV,41.90825854700006,-87.67740379399999,census,41.9082065,-87.6798322,google
30,Street Resurface Menu,W LE MOYNE ST-- N KEYSTONE AV (4032 W) -to- N KARLOV AV (4100 W),2007,20969,25798,W LE MOYNE ST AND N KEYSTONE AV,W LE MOYNE ST AND N KARLOV AV,41.908055,-87.7276767,google,41.9463463,-87.7292146,google
32,Street Lighting,W LE MOYNE ST-- N HOYNE AV (2100 W) -to- N LEAVITT ST (2200 W),2006,2000,27921,W LE MOYNE ST AND N HOYNE AV,W LE MOYNE ST AND N LEAVITT ST,41.9082065,-87.6798322,google,41.9085664,-87.6822996,google
37,Sidewalk Menu,W LE MOYNE ST-- N LARAMIE AV (5202 W) -to- N LOCKWOOD AV (5302 W),2008,1287,32508,W LE MOYNE ST AND N LARAMIE AV,W LE MOYNE ST AND N LOCKWOOD AV,41.9076971,-87.7558921,google,41.907659583000054,-87.75838844499998,census
29,Miscellaneous-CDOT,W LE MOYNE ST-- N MONITOR AV (5833 W) -to- N MENARD AV (5801 W),2006,46924,24865,W LE MOYNE ST AND N MONITOR AV,W LE MOYNE ST AND N MENARD AV,41.9074795,-87.7718981,google,41.907506828000066,-87.77069331999996,census
1,Sidewalk Menu,W LE MOYNE ST-- N BELL AV (2232 W) -to- N OAKLEY BV (2300 W),2008,22741,272,W LE MOYNE ST AND N BELL AV,W LE MOYNE ST AND N OAKLEY BV,41.908551998000064,-87.68351000299998,census,41.908531899000025,-87.68473204899999,census
1,Diagonal Parking Menu,W LE MOYNE ST-- N CLAREMONT AV (2332 W) -to- N OAKLEY BV (2300 W),2008,1900,251,W LE MOYNE ST AND N CLAREMONT AV,W LE MOYNE ST AND N OAKLEY BV,41.908507780000036,-87.68595007499994,census,41.908531899000025,-87.68473204899999,census
26,Street Resurface Menu,W LE MOYNE ST-- N MAPLEWOOD AV (2532 W) -to- N ROCKWELL ST (2600 W),2009,18934,22498,W LE MOYNE ST AND N MAPLEWOOD AV,W LE MOYNE ST AND N ROCKWELL ST,41.908455521000064,-87.69085433699996,census,41.90844346100005,-87.69207236299997,census
26,Street Resurface Menu,W LE MOYNE ST-- N HOMAN AV (3400 W) -to- N SPAULDING AV (3300 W),2010,53445,22556,W LE MOYNE ST AND N HOMAN AV,W LE MOYNE ST AND N SPAULDING AV,41.90822638700007,-87.71184618899997,census,41.90825854700006,-87.70940611699996,census
26,Street Resurface Menu,W LE MOYNE ST-- N KEDZIE AV (3200 W) -to- N SPAULDING AV (3300 W),2005,23754,22364,W LE MOYNE ST AND N KEDZIE AV,W LE MOYNE ST AND N SPAULDING AV,41.9082945,-87.7069445,google,41.90825854700006,-87.70940611699996,census
26,Street Speed Hump Menu,W LE MOYNE ST-- N KEDZIE AV (3200 W) -to- N SPAULDING AV (3300 W) 2,2010,3500,22573,W LE MOYNE ST AND N KEDZIE AV,W LE MOYNE ST AND N SPAULDING AV,41.9082945,-87.7069445,google,41.90825854700006,-87.70940611699996,census
26,Street Resurface Menu,W LE MOYNE ST-- N ROCKWELL ST (2600 W) -to- N TALMAN AV (2632 W),2009,18581,22497,W LE MOYNE ST AND N ROCKWELL ST,W LE MOYNE ST AND N TALMAN AV,41.9084407,-87.6920738,google,41.908431402000076,-87.69327832899995,census
1,Street Speed Hump Menu,W LEE PL-- N DAMEN AV (2000 W) -to- N HOYNE AV (2100 W) 2,2007,3300,206,W LEE PL AND N DAMEN AV,W LEE PL AND N HOYNE AV,41.8951967,-87.6770366,google,41.8951758,-87.6794562,google
47,Sidewalk Menu,W LELAND AV-- N RAVENSWOOD AV (1800 W) -to- N DAMEN AV (2000 W),2009,1377,40573,W LELAND AV AND N RAVENSWOOD AV,W LELAND AV AND N DAMEN AV,41.9669871,-87.6741184,google,41.966920763000076,-87.67913234599996,census
47,Street Resurface Menu,W LELAND AV-- N RAVENSWOOD (W) AV(1804 W) -to- N DAMEN AV (2000 W),2008,105121,40521,W LELAND AV AND N RAVENSWOODAV,W LELAND AV AND N DAMEN AV,41.9669871,-87.6741184,google,41.966920763000076,-87.67913234599996,census
47,Curb/Gutter Menu,W LELAND AV-- N SEELEY AV (2040 W) -to- N HAMILTON AV (2120 W),2007,52145,40422,W LELAND AV AND N SEELEY AV,W LELAND AV AND N HAMILTON AV,41.966889,-87.680744,google,41.96687252400005,-87.68236835499994,census
39,Curb/Gutter Menu,W LELAND AV-- N SPRINGFIELD AV (3900 W) -to- N HARDING AV (3932 W),2007,53684,34062,W LELAND AV AND N SPRINGFIELD AV,W LELAND AV AND N HARDING AV,41.9664433,-87.7255323,google,41.9664408,-87.7267394,google
39,Street Resurface Menu,W LELAND AV-- N SPRINGFIELD AV (3900 W) -to- N HARDING AV (3932 W),2007,10633,34075,W LELAND AV AND N SPRINGFIELD AV,W LELAND AV AND N HARDING AV,41.9664433,-87.7255323,google,41.9664408,-87.7267394,google
45,Street Resurface Menu,W LELAND AV-- N ELSTON AV (4377 W) -to- N KEATING AV (4733 W),2006,86603,39014,W LELAND AV AND N ELSTON AV,W LELAND AV AND N KEATING AV,41.9663188,-87.7375083,google,41.966221302000065,-87.74647751799995,census
46,Street Resurface Menu,W LELAND AV-- N BROADWAY (1136 W) -to- N KENMORE AV (1038 W),2008,25797,39838,W LELAND AV AND N BROADWAY,W LELAND AV AND N KENMORE AV,41.9672051,-87.6586259,google,41.96724637300008,-87.65620290799995,census
45,Street Speed Hump Menu,W LELAND AV-- N KOSTNER AV (4420 W) -to- N KENNETH AV (4446 W) 1,2006,2500,39028,W LELAND AV AND N KOSTNER AV,W LELAND AV AND N KENNETH AV,41.9663001,-87.7385957,google,41.9662793,-87.7399849,google
45,Street Speed Hump Menu,W LELAND AV-- N KENTON AV (4600 W) -to- N KILPATRICK AV (4700 W) 2,2010,3700,39189,W LELAND AV AND N KENTON AV,W LELAND AV AND N KILPATRICK AV,41.966253,-87.7427729,google,41.9662254,-87.7452344,google
47,Street Resurface Menu,W LELAND AV-- N DAMEN AV (2000 W) -to- N LINCOLN AV (2321 W),2006,97518,40398,W LELAND AV AND N DAMEN AV,W LELAND AV AND N LINCOLN AV,41.9669164,-87.6791362,google,41.9668265,-87.6874834,google
47,Street Speed Hump Menu,W LELAND AV-- N LEAVITT ST (2200 W) -to- N LINCOLN AV (2321 W) 3,2007,4950,40475,W LELAND AV AND N LEAVITT ST,W LELAND AV AND N LINCOLN AV,41.9668446,-87.6839741,google,41.9668265,-87.6874834,google
45,Street Speed Hump Menu,W LELAND AV-- N LONG AV (5400 W) -to- N LINDER AV (5500 W) 2,2010,3500,39190,W LELAND AV AND N LONG AV,W LELAND AV AND N LINDER AV,41.9655508,-87.7624965,google,41.9655245,-87.764952,google
33,Street Resurface Menu,W LELAND AV-- Dead End (2861 W) -to- N MANOR AV (2919 W),2006,17612,28773,W LELAND AV AND Dead End,W LELAND AV AND N MANOR AV,NA,NA,google,41.9666728,-87.7015402,google
33,Curb/Gutter Menu,W LELAND AV-- N SACRAMENTO AV (3000 W) -to- N MANOR AV (2919 W),2008,8088,28843,W LELAND AV AND N SACRAMENTO AV,W LELAND AV AND N MANOR AV,41.9666692,-87.7035198,google,41.9666728,-87.7015402,google
46,Street Resurface Menu,W LELAND AV-- N WINTHROP AV (1120 W) -to- N RACINE AV (1200 W),2009,10333,39867,W LELAND AV AND N WINTHROP AV,W LELAND AV AND N RACINE AV,41.9672358,-87.6575562,google,41.96719813500005,-87.65964795199994,census
47,Street Resurface Menu,W LELAND AV-- N CAMPBELL AV (2500 W) -to- N ROCKWELL ST (2600 W),2010,19098,40625,W LELAND AV AND N CAMPBELL AV,W LELAND AV AND N ROCKWELL ST,41.9667627,-87.6912974,google,41.9667398,-87.693754,google
33,Street Resurface Menu,W LELAND AV-- N MANOR AV (2919 W) -to- N SACRAMENTO AV (3000 W),2006,17310,28774,W LELAND AV AND N MANOR AV,W LELAND AV AND N SACRAMENTO AV,41.9666728,-87.7015402,google,41.9666692,-87.7035198,google
46,Street Resurface Menu,W LELAND AV-- N WINTHROP AV (1120 W) -to- N SHERIDAN RD (1000 W),2009,45782,39866,W LELAND AV AND N WINTHROP AV,W LELAND AV AND N SHERIDAN RD,41.9672358,-87.6575562,google,41.96727451300006,-87.65479594799996,census
33,Street Speed Hump Menu,W LELAND AV-- N KEDZIE AV (3200 W) -to- N SPAULDING AV (3300 W) 2,2007,3300,28817,W LELAND AV AND N KEDZIE AV,W LELAND AV AND N SPAULDING AV,41.9666436,-87.7084198,google,41.96661123100006,-87.71086131699997,census
33,Street Resurface Menu,W LELAND AV-- N KEDZIE AV (3200 W) -to- N SPAULDING AV (3300 W),2009,30972,28888,W LELAND AV AND N KEDZIE AV,W LELAND AV AND N SPAULDING AV,41.9666436,-87.7084198,google,41.96661123100006,-87.71086131699997,census
33,Sidewalk Menu,W LELAND AV-- N SAWYER AV (3232 W) -to- N SPAULDING AV (3300 W),2007,15858,28805,W LELAND AV AND N SAWYER AV,W LELAND AV AND N SPAULDING AV,41.9666223,-87.7096391,google,41.96661123100006,-87.71086131699997,census
47,Street Resurface Menu,W LELAND AV-- N WESTERN AV (2400 W) -to- N WASHTENAW AV (2700 W),2005,67424,40335,W LELAND AV AND N WESTERN AV,W LELAND AV AND N WASHTENAW AV,41.9667959,-87.6889375,google,41.9667218,-87.6961953,google
47,Street Resurface Menu,W LELAND AV-- N LINCOLN AV (2331 W) -to- N WESTERN AV (2400 W),2008,25417,40522,W LELAND AV AND N LINCOLN AV,W LELAND AV AND N WESTERN AV,41.9668265,-87.6874834,google,41.9667959,-87.6889375,google
29,Street Resurface Menu,W LEXINGTON ST-- S LARAMIE AV (5200 W) -to- Dead End (5382 W),2009,68867,24976,W LEXINGTON ST AND S LARAMIE AV,W LEXINGTON ST AND Dead End,41.87104644900006,-87.75472230699995,census,41.8719066,-87.7002936,google
2,Street Speed Hump Menu,W LEXINGTON ST-- S WESTERN AV (2400 W) -to- S CAMPBELL AV (2500 W) 2,2008,3500,1364,W LEXINGTON ST AND S WESTERN AV,W LEXINGTON ST AND S CAMPBELL AV,41.8720854,-87.6862452,google,41.8720374,-87.6886085,google
24,Street Speed Hump Menu,W LEXINGTON ST-- S ST LOUIS AV (3500 W) -to- S CENTRAL PARK AV (3600 W) 2,2006,5000,20720,W LEXINGTON ST AND S ST LOUIS AV,W LEXINGTON ST AND S CENTRAL PARK AV,41.8717825,-87.7131419,google,41.87175394900004,-87.71558870399997,census
24,Street Lighting,W LEXINGTON ST-- S ST LOUIS AV (3500 W) -to- S CENTRAL PARK AV (3600 W),2007,55000,20779,W LEXINGTON ST AND S ST LOUIS AV,W LEXINGTON ST AND S CENTRAL PARK AV,41.8717825,-87.7131419,google,41.87175394900004,-87.71558870399997,census
2,Street Speed Hump Menu,W LEXINGTON ST-- S CALIFORNIA AV (2800 W) -to- S FRANCISCO AV (2900 W) 2,2008,3500,1365,W LEXINGTON ST AND S CALIFORNIA AV,W LEXINGTON ST AND S FRANCISCO AV,41.8719744,-87.6960442,google,41.871946904000026,-87.69850418299995,census
24,Street Speed Hump Menu,W LEXINGTON ST-- S LAWNDALE AV (3700 W) -to- S INDEPENDENCE BV (3748 W) 1,2010,1850,20850,W LEXINGTON ST AND S LAWNDALE AV,W LEXINGTON ST AND S INDEPENDENCE BV,41.8717346,-87.7180355,google,41.8716948,-87.7203018,google
24,Street Lighting,W LEXINGTON ST-- S PULASKI RD (4000 W) -to- S KARLOV AV (4100 W),2010,65000,20858,W LEXINGTON ST AND S PULASKI RD,W LEXINGTON ST AND S KARLOV AV,41.8718606,-87.7253794,google,41.87181826800003,-87.72782122099994,census
24,Street Lighting,W LEXINGTON ST-- S ALBANY AV (3100 W) -to- S KEDZIE AV (3200 W),2007,55000,20777,W LEXINGTON ST AND S ALBANY AV,W LEXINGTON ST AND S KEDZIE AV,41.8718844,-87.7034007,google,41.87187454600007,-87.70584851699994,census
24,Street Resurface Menu,W LEXINGTON ST-- S KOSTNER AV (4400 W) -to- S KILPATRICK AV (4700 W),2006,76710,20702,W LEXINGTON ST AND S KOSTNER AV,W LEXINGTON ST AND S KILPATRICK AV,41.87155697500003,-87.73515751599996,census,41.87125146400007,-87.74249782999999,census
25,Street Lighting,W LEXINGTON ST-- S LOOMIS ST (1400 W) -to- S LAFLIN ST (1500 W),2010,10000,21810,W LEXINGTON ST AND S LOOMIS ST,W LEXINGTON ST AND S LAFLIN ST,41.872529788000065,-87.66173427299998,census,41.87249360900006,-87.66417434499994,census
24,Street Lighting,W LEXINGTON ST-- S CENTRAL PARK AV (3600 W) -to- S LAWNDALE AV (3700 W),2007,55000,20778,W LEXINGTON ST AND S CENTRAL PARK AV,W LEXINGTON ST AND S LAWNDALE AV,41.8717537,-87.7155873,google,41.8717346,-87.7180355,google
2,Street Lighting,W LEXINGTON ST-- S WESTERN AV (2400 W) -to- S LEAVITT ST (2200 W),2010,117500,1856,W LEXINGTON ST AND S WESTERN AV,W LEXINGTON ST AND S LEAVITT ST,41.8720854,-87.6862452,google,41.872308694000026,-87.68129504499996,census
28,Sidewalk Menu,W LEXINGTON ST-- S ALBANY AV (3100 W) -to- S SACRAMENTO BV (3000 W),2009,1406,24201,W LEXINGTON ST AND S ALBANY AV,W LEXINGTON ST AND S SACRAMENTO BV,41.8718844,-87.7034007,google,41.87191876500003,-87.70095229399999,census
2,Street Lighting,W LEXINGTON ST-- S CALIFORNIA AV (2800 W) -to- S WASHTENAW AV (2700 W),2007,18000,1296,W LEXINGTON ST AND S CALIFORNIA AV,W LEXINGTON ST AND S WASHTENAW AV,41.8719744,-87.6960442,google,41.871999163000055,-87.69360393999995,census
43,Street Resurface Menu,W LILL AV-- N HALSTED ST (800 W) -to- N LINCOLN AV (967 W),2008,61714,37296,W LILL AV AND N HALSTED ST,W LILL AV AND N LINCOLN AV,41.92818110800005,-87.64885455399997,census,41.92811679000005,-87.65249255199996,census
43,Pole Painting,W LILL AV-- N HALSTED ST (800 W) -to- N LINCOLN AV (967 W),2008,1000,37337,W LILL AV AND N HALSTED ST,W LILL AV AND N LINCOLN AV,41.92818110800005,-87.64885455399997,census,41.92811679000005,-87.65249255199996,census
32,Pole Painting,W LILL AV-- N SHEFFIELD AV (1000 W) -to- N SEMINARY AV (1100 W),2006,1000,27859,W LILL AV AND N SHEFFIELD AV,W LILL AV AND N SEMINARY AV,41.9280917,-87.6537055,google,41.92806051200006,-87.65612250999999,census
32,Street Lighting,W LILL AV-- N SHEFFIELD AV (1000 W) -to- N SEMINARY AV (1100 W),2006,2000,27922,W LILL AV AND N SHEFFIELD AV,W LILL AV AND N SEMINARY AV,41.9280917,-87.6537055,google,41.92806051200006,-87.65612250999999,census
43,Street Speed Hump Menu,W LILL AV-- N SHEFFIELD AV (1000 W) -to- N SEMINARY AV (1100 W) 2,2007,3300,37261,W LILL AV AND N SHEFFIELD AV,W LILL AV AND N SEMINARY AV,41.9280917,-87.6537055,google,41.92806051200006,-87.65612250999999,census
43,Street Resurface Menu,W LILL AV-- N SHEFFIELD AV (1000 W) -to- N SEMINARY AV (1100 W),2009,46713,37380,W LILL AV AND N SHEFFIELD AV,W LILL AV AND N SEMINARY AV,41.9280917,-87.6537055,google,41.92806051200006,-87.65612250999999,census
35,Street Resurface Menu,W LOGAN BV-- N WHIPPLE ST (3032 W) -to- N ALBANY AV (3100 W),2008,15259,30636,W LOGAN BV AND N WHIPPLE ST,W LOGAN BV AND N ALBANY AV,41.928659475000075,-87.70364963899999,census,41.92864339500005,-87.70487972399997,census
35,Street Resurface Menu,W LOGAN BV-- N WHIPPLE ST (3032 W) -to- N ALBANY AV (3100 W),2009,15368,30698,W LOGAN BV AND N WHIPPLE ST,W LOGAN BV AND N ALBANY AV,41.928659475000075,-87.70364963899999,census,41.92864339500005,-87.70487972399997,census
35,Street Resurface Menu,W LOGAN BV-- N FAIRFIELD AV (2732 W) -to- N CALIFORNIA AV (2800 W),2008,13783,30631,W LOGAN BV AND N FAIRFIELD AV,W LOGAN BV AND N CALIFORNIA AV,41.928723793000074,-87.69632540399994,census,41.9287062,-87.6975143,google
35,Street Resurface Menu,W LOGAN BV-- N FAIRFIELD AV (2732 W) -to- N CALIFORNIA AV (2800 W),2009,16099,30692,W LOGAN BV AND N FAIRFIELD AV,W LOGAN BV AND N CALIFORNIA AV,41.928723793000074,-87.69632540399994,census,41.9287062,-87.6975143,google
35,Street Resurface Menu,W LOGAN BV-- N WESTERN AV (2400 W) -to- N CAMPBELL AV (2500 W),2009,15021,30686,W LOGAN BV AND N WESTERN AV,W LOGAN BV AND N CAMPBELL AV,41.928639375000046,-87.68776706399996,census,41.92825346600006,-87.69020713499998,census
35,Sidewalk Menu,W LOGAN BV-- N WESTERN AV (2400 W) -to- N CAMPBELL AV (2500 W),2010,13326,30743,W LOGAN BV AND N WESTERN AV,W LOGAN BV AND N CAMPBELL AV,41.928639375000046,-87.68776706399996,census,41.92825346600006,-87.69020713499998,census
1,Miscellaneous-CDOT,W LOGAN BV-- N WESTERN AV (2400 W) -to- N ELSTON AV (2311 W),2009,18000,332,W LOGAN BV AND N WESTERN AV,W LOGAN BV AND N ELSTON AV,41.928639375000046,-87.68776706399996,census,41.93049656300008,-87.68536719099995,census
35,Street Resurface Menu,W LOGAN BV-- N WASHTENAW AV (2700 W) -to- N FAIRFIELD AV (2732 W),2008,13430,30630,W LOGAN BV AND N WASHTENAW AV,W LOGAN BV AND N FAIRFIELD AV,41.928735853000035,-87.69510335799998,census,41.928723793000074,-87.69632540399994,census
35,Street Resurface Menu,W LOGAN BV-- N WASHTENAW AV (2700 W) -to- N FAIRFIELD AV (2732 W),2009,13760,30691,W LOGAN BV AND N WASHTENAW AV,W LOGAN BV AND N FAIRFIELD AV,41.928735853000035,-87.69510335799998,census,41.928723793000074,-87.69632540399994,census
35,Sidewalk Menu,W LOGAN BV-- N MOZART ST (2832 W) -to- N FRANCISCO AV (2900 W),2005,27710,30462,W LOGAN BV AND N MOZART ST,W LOGAN BV AND N FRANCISCO AV,41.92818110800005,-87.69872929599995,census,41.928173068000035,-87.69995938199997,census
35,Street Resurface Menu,W LOGAN BV-- N MOZART ST (2832 W) -to- N FRANCISCO AV (2900 W),2008,14983,30632,W LOGAN BV AND N MOZART ST,W LOGAN BV AND N FRANCISCO AV,41.92818110800005,-87.69872929599995,census,41.928173068000035,-87.69995938199997,census
35,Street Resurface Menu,W LOGAN BV-- N MOZART ST (2832 W) -to- N FRANCISCO AV (2900 W),2009,16880,30694,W LOGAN BV AND N MOZART ST,W LOGAN BV AND N FRANCISCO AV,41.92818110800005,-87.69872929599995,census,41.928173068000035,-87.69995938199997,census
35,Street Resurface Menu,W LOGAN BV-- N CAMPBELL AV (2500 W) -to- N MAPLEWOOD AV (2532 W),2008,11237,30626,W LOGAN BV AND N CAMPBELL AV,W LOGAN BV AND N MAPLEWOOD AV,41.92825346600006,-87.69020713499998,census,41.9282301,-87.6914204,google
35,Street Resurface Menu,W LOGAN BV-- N CAMPBELL AV (2500 W) -to- N MAPLEWOOD AV (2532 W),2009,17155,30687,W LOGAN BV AND N CAMPBELL AV,W LOGAN BV AND N MAPLEWOOD AV,41.92825346600006,-87.69020713499998,census,41.9282301,-87.6914204,google
35,Miscellaneous-CDOT,W LOGAN BV-- N ALBANY AV (3100 W) -to- N MILWAUKEE AV (3132 W),2005,24852,30447,W LOGAN BV AND N ALBANY AV,W LOGAN BV AND N MILWAUKEE AV,41.92864339500005,-87.70487972399997,census,41.9287538,-87.7068816,google
35,Street Resurface Menu,W LOGAN BV-- N ALBANY AV (3100 W) -to- N MILWAUKEE AV (3132 W),2009,15091,30699,W LOGAN BV AND N ALBANY AV,W LOGAN BV AND N MILWAUKEE AV,41.92864339500005,-87.70487972399997,census,41.9287538,-87.7068816,google
35,Curb/Gutter Menu,W LOGAN BV-- W LOGAN (N) BV(3127 W) -to- N MILWAUKEE AV (3132 W),2005,12512,30445,W LOGAN BV AND W LOGANBV,W LOGAN BV AND N MILWAUKEE AV,NA,NA,google,41.9287538,-87.7068816,google
35,Street Resurface Menu,W LOGAN BV-- N CALIFORNIA AV (2800 W) -to- N MOZART ST (2832 W),2009,16728,30693,W LOGAN BV AND N CALIFORNIA AV,W LOGAN BV AND N MOZART ST,41.9287062,-87.6975143,google,41.92818110800005,-87.69872929599995,census
35,Street Resurface Menu,W LOGAN BV-- N FRANCISCO AV (2900 W) -to- N RICHMOND ST (2932 W),2008,17194,30633,W LOGAN BV AND N FRANCISCO AV,W LOGAN BV AND N RICHMOND ST,41.928173068000035,-87.69995938199997,census,41.9284302,-87.7011905,google
35,Street Resurface Menu,W LOGAN BV-- N FRANCISCO AV (2900 W) -to- N RICHMOND ST (2932 W),2009,16092,30695,W LOGAN BV AND N FRANCISCO AV,W LOGAN BV AND N RICHMOND ST,41.928173068000035,-87.69995938199997,census,41.9284302,-87.7011905,google
35,Street Resurface Menu,W LOGAN BV-- N MAPLEWOOD AV (2532 W) -to- N ROCKWELL ST (2600 W),2008,17273,30627,W LOGAN BV AND N MAPLEWOOD AV,W LOGAN BV AND N ROCKWELL ST,41.9282301,-87.6914204,google,41.92823738700008,-87.69264720699994,census
35,Street Resurface Menu,W LOGAN BV-- N MAPLEWOOD AV (2532 W) -to- N ROCKWELL ST (2600 W),2009,17944,30688,W LOGAN BV AND N MAPLEWOOD AV,W LOGAN BV AND N ROCKWELL ST,41.9282301,-87.6914204,google,41.92823738700008,-87.69264720699994,census
35,Street Resurface Menu,W LOGAN BV-- N RICHMOND ST (2932 W) -to- N SACRAMENTO AV (3000 W),2008,14374,30634,W LOGAN BV AND N RICHMOND ST,W LOGAN BV AND N SACRAMENTO AV,41.9284302,-87.7011905,google,41.92815296900005,-87.70241151299996,census
35,Street Resurface Menu,W LOGAN BV-- N RICHMOND ST (2932 W) -to- N SACRAMENTO AV (3000 W),2009,17034,30696,W LOGAN BV AND N RICHMOND ST,W LOGAN BV AND N SACRAMENTO AV,41.9284302,-87.7011905,google,41.92815296900005,-87.70241151299996,census
35,Street Resurface Menu,W LOGAN BV-- N ROCKWELL ST (2600 W) -to- N TALMAN AV (2632 W),2008,17914,30628,W LOGAN BV AND N ROCKWELL ST,W LOGAN BV AND N TALMAN AV,41.92823738700008,-87.69264720699994,census,41.9287451,-87.6938936,google
35,Street Resurface Menu,W LOGAN BV-- N ROCKWELL ST (2600 W) -to- N TALMAN AV (2632 W),2009,17380,30689,W LOGAN BV AND N ROCKWELL ST,W LOGAN BV AND N TALMAN AV,41.92823738700008,-87.69264720699994,census,41.9287451,-87.6938936,google
35,Street Resurface Menu,W LOGAN BV-- N TALMAN AV (2632 W) -to- N WASHTENAW AV (2700 W),2008,12963,30629,W LOGAN BV AND N TALMAN AV,W LOGAN BV AND N WASHTENAW AV,41.9287451,-87.6938936,google,41.928735853000035,-87.69510335799998,census
35,Street Resurface Menu,W LOGAN BV-- N TALMAN AV (2632 W) -to- N WASHTENAW AV (2700 W),2009,15149,30690,W LOGAN BV AND N TALMAN AV,W LOGAN BV AND N WASHTENAW AV,41.9287451,-87.6938936,google,41.928735853000035,-87.69510335799998,census
